股票代號,股票名稱,市場,收盤價,5日均線,20日均線,今日融資增減,今日融券增減,近3日融資增減,近3日融券增減,5日均量(張),籌碼診斷,is_squeeze,is_major_fire,is_retail_trap
2330,台積電,TSE,2370.0,2296.0,2375.5,714,-23,"(-168, -1375, +714)","(-100, -6, -23)",45316,【主力點火資】,False,True,True
2451,創見,TSE,281.0,274.1,254.18,631,236,"(-456, +224, +631)","(-115, +16, +236)",13160,【主力點火資】,False,True,False
2634,漢翔,TSE,60.7,60.56,62.55,626,-212,"(-569, +853, +626)","(-161, -198, -212)",39325,【主力點火資】,False,True,True
3362,先進光,OTC,180.0,168.0,166.1,562,10,"(-233, +271, +562)","(-126, +14, +10)",19625,【主力點火資】,False,True,False
5351,鈺創,OTC,79.9,72.82,87.33,559,91,"(+274, +43, +559)","(-104, -2, +91)",11117,【主力點火資】,False,True,True
6488,環球晶,OTC,866.0,864.4,1171.75,543,8,"(+488, +1964, +543)","(-128, +113, +8)",10806,【主力點火資】,False,True,True
2425,承啟,TSE,48.3,45.08,43.46,529,18,"(+14, -82, +529)","(+10, +48, +18)",5705,【主力點火資】,False,True,False
2305,全友,TSE,31.95,29.51,33.39,469,97,"(-2, +555, +469)","(+63, +46, +97)",9837,【主力點火資】,False,True,True
2455,全新,TSE,321.0,290.7,311.15,446,74,"(-103, +595, +446)","(-110, +6, +74)",6399,【主力點火資】,False,True,False
8069,元太,OTC,189.0,182.4,186.4,446,33,"(+47, +241, +446)","(-4, +24, +33)",8614,【主力點火資】,False,True,False
5328,華容,OTC,67.4,63.06,65.19,435,-29,"(-890, -194, +435)","(+270, -198, -29)",44134,【主力點火資】,False,True,False
6274,台燿,OTC,1220.0,1098.0,1312.5,425,8,"(+1063, -58, +425)","(+8, +9, +8)",5792,【主力點火資】,False,True,True
3042,晶技,TSE,154.5,145.4,172.4,416,-19,"(+194, +2425, +416)","(-172, +27, -19)",15396,【主力點火資】,False,True,True
8150,南茂,TSE,77.6,74.02,98.58,360,-1062,"(-2149, -119, +360)","(-89, +4, -1062)",29439,【主力點火資】,False,True,True
4976,佳凌,TSE,38.0,36.25,35.05,354,-4,"(-121, -183, +354)","(-88, -37, -4)",13752,【主力點火資】,False,True,False
3211,順達,OTC,309.0,306.3,383.4,314,-4,"(+236, +1023, +314)","(+14, +16, -4)",6400,【主力點火資】,False,True,True
4989,榮科,TSE,61.1,56.54,73.16,297,-1732,"(-376, +380, +297)","(+19, +27, -1732)",6202,【主力點火資】,False,True,True
1710,東聯,TSE,13.4,13.19,15.59,278,-5,"(-137, +897, +278)","(-253, -25, -5)",8267,【主力點火資】,False,True,True
2887,台新新光金,TSE,35.3,34.19,34.44,265,-33,"(-403, -356, +265)","(+42, +55, -33)",72794,【主力點火資】,False,True,False
8271,宇瞻,TSE,219.5,214.8,196.53,261,-52,"(-421, +360, +261)","(+94, -18, -52)",12054,【主力點火資】,False,True,False
1312,國喬,TSE,11.45,11.26,12.79,256,12,"(+28, +771, +256)","(-47, +8, +12)",7950,【主力點火資】,False,True,True
3006,晶豪科,TSE,198.0,181.0,207.6,252,201,"(-639, +248, +252)","(-45, +14, +201)",6673,【主力點火資】,False,True,True
2308,台達電,TSE,1580.0,1565.0,1774.0,249,-15,"(+371, +946, +249)","(+18, +11, -15)",20634,【主力點火資】,False,True,True
8358,金居,OTC,327.5,306.3,410.3,247,21,"(+644, +1213, +247)","(-10, +36, +21)",10284,【主力點火資】,False,True,True
4919,新唐,TSE,124.5,115.4,142.1,242,68,"(-711, +464, +242)","(-294, +32, +68)",7738,【主力點火資】,False,True,True
2881,富邦金,TSE,129.5,126.4,126.0,234,-6,"(+32, +8, +234)","(+20, -19, -6)",25924,【主力點火資】,False,True,False
6271,同欣電,TSE,168.0,158.3,203.93,232,1,"(-206, +804, +232)","(+30, -11, +1)",7641,【主力點火資】,False,True,True
3105,穩懋,OTC,311.0,297.5,353.23,226,-493,"(-1356, +994, +226)","(-523, +179, -493)",22013,【主力點火資】,False,True,True
6147,頎邦,OTC,135.5,129.9,173.18,218,65,"(-2530, +2829, +218)","(-16, +11, +65)",31616,【主力點火資】,False,True,True
2441,超豐,TSE,110.5,102.54,123.83,210,62,"(-426, +1374, +210)","(-309, -93, +62)",6900,【主力點火資】,False,True,True
1785,光洋科,OTC,106.5,98.54,114.26,187,-4,"(-1066, +51, +187)","(-23, +42, -4)",8944,【主力點火資】,False,True,True
8050,廣積,OTC,58.0,57.34,57.78,176,0,"(-142, -100, +176)","(+84, -131, +0)",5150,【主力點火資】,False,True,False
3707,漢磊,OTC,56.3,53.05,67.92,170,81,"(-163, +159, +170)","(-74, -3, +81)",5959,【主力點火資】,False,True,True
3715,定穎投控,TSE,104.5,99.46,125.74,169,244,"(+405, +114, +169)","(+161, -234, +244)",6403,【主力點火資】,False,True,True
5880,合庫金,TSE,26.9,26.71,25.72,166,-1,"(+438, +339, +166)","(+1, -3, -1)",42341,【主力點火資】,False,True,False
8046,南電,TSE,953.0,913.0,1127.25,163,-53,"(-293, +10, +163)","(-61, +15, -53)",15242,【主力點火資】,False,True,True
8112,至上,TSE,81.4,78.44,84.09,163,-1182,"(+98, +201, +163)","(-27, +117, -1182)",13720,【主力點火資】,False,True,True
2376,技嘉,TSE,324.5,316.3,324.45,160,13,"(-94, -2, +160)","(+0, +0, +13)",8142,【主力點火資】,False,True,False
3504,揚明光,TSE,75.3,67.42,69.03,156,77,"(-133, -87, +156)","(-115, +163, +77)",6202,【主力點火資】,False,True,False
6226,光鼎,TSE,21.55,20.9,22.33,156,43,"(-1269, +432, +156)","(-261, -72, +43)",24426,【主力點火資】,False,True,True
2377,微星,TSE,143.0,139.5,144.28,155,-33,"(-106, +346, +155)","(-32, -27, -33)",14083,【主力點火資】,False,True,True
2603,長榮,TSE,207.5,202.8,199.6,143,18,"(-145, +6, +143)","(-38, -76, +18)",8280,【主力點火資】,False,True,False
6207,雷科,OTC,96.5,94.44,121.25,141,-3,"(-58, +129, +141)","(+23, -90, -3)",6078,【主力點火資】,False,True,True
1815,富喬,OTC,72.9,66.02,81.16,139,192,"(-550, +591, +139)","(+36, -138, +192)",15579,【主力點火資】,False,True,True
2882,國泰金,TSE,100.5,97.34,96.74,136,121,"(-69, -513, +136)","(+50, -596, +121)",29783,【主力點火資】,False,True,False
6415,矽力*-KY,TSE,424.5,398.6,467.15,117,0,"(+21, +23, +117)","(+3, +5, +0)",5194,【主力點火資】,False,True,True
2609,陽明,TSE,50.8,50.48,50.04,110,-3,"(-232, -343, +110)","(+20, -40, -3)",16290,【主力點火資】,False,True,False
3260,威剛,OTC,391.5,386.3,390.12,110,63,"(-546, +1313, +110)","(+539, -353, +63)",19985,【主力點火資】,False,True,False
3441,聯一光,OTC,92.4,82.96,71.47,102,325,"(-310, +412, +102)","(+36, +113, +325)",34343,【主力點火資】,False,True,False
2103,台橡,TSE,21.2,20.96,23.07,101,-2,"(+32, +117, +101)","(-1, +5, -2)",5599,【主力點火資】,False,True,True
3374,精材,OTC,304.5,284.7,344.57,99,61,"(-1081, +208, +99)","(-121, -3, +61)",8387,【主力點火資】,False,True,True
2353,宏��,TSE,28.8,28.61,30.34,97,1212,"(+166, -277, +97)","(-35, -65, +1212)",28438,【主力點火資】,False,True,True
2426,鼎元,TSE,55.3,51.83,60.64,84,-42,"(-873, +966, +84)","(-63, -31, -42)",8744,【主力點火資】,False,True,True
2367,燿華,TSE,38.0,36.23,44.39,69,75,"(-735, -86, +69)","(+0, +0, +75)",9863,【主力點火資】,False,True,True
2890,永豐金,TSE,40.05,39.35,38.71,68,-5,"(+22, +115, +68)","(+15, -10, -5)",37122,【主力點火資】,False,True,False
2485,兆赫,TSE,38.3,35.8,43.14,55,-50,"(-355, +18, +55)","(+150, -86, -50)",6077,【主力點火資】,False,True,True
6209,今國光,TSE,69.8,63.58,71.52,52,0,"(-250, -202, +52)","(-2, +0, +0)",7129,【主力點火資】,False,True,True
2375,凱美,TSE,121.0,113.9,150.0,48,-4,"(-23, +664, +48)","(+0, -93, -4)",5994,【主力點火資】,False,True,True
9945,潤泰新,TSE,26.95,26.55,26.23,46,-8,"(+53, +0, +46)","(-9, +17, -8)",8595,【主力點火資】,False,True,False
1504,東元,TSE,65.3,63.12,66.43,39,16,"(-182, -382, +39)","(-10, -8, +16)",9506,【主力點火資】,False,True,True
8110,華東,TSE,40.8,36.74,43.78,37,97,"(-924, +149, +37)","(-297, +1, +97)",5574,【主力點火資】,False,True,True
8422,可寧衛*,TSE,26.8,25.13,26.14,37,18,"(-568, -270, +37)","(-4, -5, +18)",10522,【主力點火資】,False,True,False
5876,上海商銀,TSE,44.65,44.63,42.96,35,-16,"(-47, +8, +35)","(+11, +7, -16)",15198,【主力點火資】,False,True,False
8926,台汽電,TSE,61.8,60.46,66.68,35,-13,"(-139, +95, +35)","(-4, -20, -13)",5180,【主力點火資】,False,True,True
2484,希華,TSE,63.6,61.48,75.77,27,16,"(-830, +760, +27)","(-152, -60, +16)",18157,【主力點火資】,False,True,True
2369,菱生,TSE,32.0,29.18,35.75,17,56,"(+120, +346, +17)","(-62, -8, +56)",11499,【主力點火資】,False,True,True
5388,中磊,TSE,87.4,83.42,85.33,15,-1,"(-41, -39, +15)","(-12, -7, -1)",5850,【主力點火資】,False,True,False
4541,晟田,OTC,60.5,60.24,66.07,8,-7,"(-265, +137, +8)","(-40, -5, -7)",6249,【主力點火資】,False,True,True
3163,波若威,OTC,598.0,549.0,597.04,7,45,"(-84, +308, +7)","(-348, +16, +45)",5381,【主力點火資】,False,True,False
2486,一詮,TSE,206.5,191.0,227.43,4,66,"(-1316, +250, +4)","(-149, +159, +66)",8100,【主力點火資】,False,True,True
1101,台泥,TSE,23.8,24.26,23.68,2109,-137,"(+824, -20, +2109)","(-57, +120, -137)",37762,一般資增,False,False,False
1216,統一,TSE,73.0,74.41,75.16,344,-1,"(+2, +203, +344)","(+1, +1, -1)",25326,【散戶套牢資 / 留意斷頭】,False,False,True
2897,王道銀行,TSE,10.2,10.23,10.07,279,0,"(-245, -24, +279)","(+0, +0, +0)",6470,一般資增,False,False,False
2836,高雄銀,TSE,11.95,12.14,12.16,240,-1,"(-530, +245, +240)","(+0, +1, -1)",8310,【散戶套牢資 / 留意斷頭】,False,False,True
4904,遠傳,TSE,103.5,105.3,101.27,230,-6,"(+1, +13, +230)","(+1, +2, -6)",14122,一般資增,False,False,False
1102,亞泥,TSE,32.7,32.94,32.96,220,4,"(-104, +89, +220)","(+5, -4, +4)",15207,【散戶套牢資 / 留意斷頭】,False,False,True
3045,台灣大,TSE,112.0,113.2,111.37,208,-49,"(-73, +176, +208)","(+9, -16, -49)",14197,一般資增,False,False,False
1402,遠東新,TSE,26.9,27.17,27.03,174,-14,"(-305, +94, +174)","(-4, +14, -14)",15042,【散戶套牢資 / 留意斷頭】,False,False,True
1810,和成,TSE,23.85,24.08,26.91,161,-9,"(-77, +451, +161)","(-118, -35, -9)",9662,【散戶套牢資 / 留意斷頭】,False,False,True
2105,正新,TSE,30.3,30.48,31.87,148,0,"(-5, -242, +148)","(+1, -1, +0)",11718,【散戶套牢資 / 留意斷頭】,False,False,True
6588,東典光電,OTC,86.8,87.96,80.11,130,-93,"(+29, +82, +130)","(+65, +7, -93)",6762,一般資增,False,False,False
2002,中鋼,TSE,18.85,18.94,18.69,119,-27,"(-130, -1123, +119)","(-118, +21, -27)",37773,一般資增,False,False,False
2845,遠東銀,TSE,13.35,13.38,13.34,52,-42,"(+16, -42, +52)","(+20, +36, -42)",14735,一般資增,False,False,False
2889,國票金,TSE,15.55,15.56,15.68,30,-20,"(-36, -4, +30)","(+0, +8, -20)",8628,【散戶套牢資 / 留意斷頭】,False,False,True
8261,富鼎,TSE,171.0,172.6,251.05,30,26,"(-981, +539, +30)","(-19, +18, +26)",8451,【散戶套牢資 / 留意斷頭】,False,False,True
2646,星宇航空,TSE,21.35,21.57,21.39,29,-1,"(+14, +25, +29)","(+2, -2, -1)",6859,【散戶套牢資 / 留意斷頭】,False,False,True
2633,台灣高鐵,TSE,25.9,26.06,25.84,6,0,"(-54, -57, +6)","(+7, -8, +0)",6844,一般資增,False,False,False
