code,name,market,foreign_net,sitc_net
2392,正崴,TSE,369642,0
2455,全新,TSE,72356,198000
2436,偉詮電,TSE,361280,0
6789,采鈺,TSE,322199,-2000
3702,大聯大,TSE,-1587446,1366949
6533,晶心科,TSE,327960,0
2645,長榮航太,TSE,1408539,-714000
5258,虹堡,TSE,316000,0
1609,大亞,TSE,414520,-2000
6214,精誠,TSE,316751,-4585
3010,華立,TSE,277266,-3717
1590,亞德客-KY,TSE,202954,98000
2331,精英,TSE,325421,0
6120,達運,TSE,305338,0
6189,豐藝,TSE,331973,-17814
2417,圓剛,TSE,297000,0
1732,毛寶,TSE,293001,0
8021,尖點,TSE,375779,0
8070,長華*,TSE,331000,-20315
2329,華泰,TSE,175128,0
1310,台苯,TSE,284000,0
4906,正文,TSE,430101,-132000
4915,致伸,TSE,561000,-271749
3416,融程電,TSE,275000,0
3596,智易,TSE,442033,778
2464,盟立,TSE,182444,0
2442,新美齊,TSE,247000,0
2851,中再保,TSE,287146,0
2476,鉅祥,TSE,121699,0
3059,華晶科,TSE,264594,0
2328,廣宇,TSE,312021,0
6579,研揚,TSE,216727,0
3046,建碁,TSE,235847,0
3450,聯鈞,TSE,44607,151000
6472,保瑞,TSE,209685,0
6937,天虹,TSE,163156,0
2376,技嘉,TSE,-784802,775495
6670,復盛應用,TSE,318516,-103444
3041,揚智,TSE,212130,0
4934,太極,TSE,216000,0
2537,聯上發,TSE,208503,0
2030,彰源,TSE,229791,0
1713,國化,TSE,66000,0
4961,天鈺,TSE,196250,-3000
2457,飛宏,TSE,202000,0
1307,三芳,TSE,212000,-20029
3014,聯陽,TSE,210400,-11024
6269,台郡,TSE,84996,0
1909,榮成,TSE,215500,0
2905,三商,TSE,230879,0
3047,訊舟,TSE,178002,0
2636,台驊控股,TSE,177744,0
6277,宏正,TSE,180630,0
3312,弘憶股,TSE,203420,0
5608,四維航,TSE,176000,0
3376,新日興,TSE,629428,-500000
2527,宏璟,TSE,179146,0
4306,炎洲,TSE,113787,0
8016,矽創,TSE,190383,-42963
1325,恆大,TSE,155950,0
2362,藍天,TSE,183954,0
2359,所羅門,TSE,141483,0
2612,中航,TSE,154000,0
2542,興富發,TSE,-6758219,6520000
6139,亞翔,TSE,-82518,217000
3545,敦泰,TSE,149279,0
2419,仲琦,TSE,177000,-40000
6944,兆聯實業,TSE,81279,-1000
5519,隆大,TSE,142500,0
9921,巨大,TSE,141702,0
3617,碩天,TSE,120126,-2114
6442,光聖,TSE,72811,8000
2485,兆赫,TSE,309415,-89000
3712,永崴投控,TSE,130043,0
2423,固緯,TSE,128879,0
6589,台康生技,TSE,135035,0
1734,杏輝,TSE,134877,0
6928,攸泰科技,TSE,119232,0
4142,國光生,TSE,141001,0
4155,訊映,TSE,121580,0
6196,帆宣,TSE,143501,10000
4968,立積,TSE,118000,0
2364,倫飛,TSE,114000,0
4576,大銀微系統,TSE,90489,0
2023,燁輝,TSE,271783,0
1467,南緯,TSE,154595,0
2530,華建,TSE,127000,0
8996,高力,TSE,-95418,150978
1519,華城,TSE,126280,0
2467,志聖,TSE,147341,-32926
6605,帝寶,TSE,108214,0
3583,辛耘,TSE,37624,54000
7788,松川精密,TSE,69000,0
2611,志信,TSE,94000,0
3049,精金,TSE,116834,0
4764,雙鍵,TSE,109367,0
2360,致茂,TSE,-579052,686725
6152,百一,TSE,91909,0
4178,永笙-KY,TSE,97000,0
1617,榮星,TSE,97850,0
2248,華勝-KY,TSE,93000,0
2466,冠西電,TSE,19000,78000
4976,佳凌,TSE,93910,0
3515,華擎,TSE,93864,-899
3708,上緯投控,TSE,95000,0
5434,崇越,TSE,43493,38117
2404,漢唐,TSE,323436,-217000
1503,士電,TSE,-27532,236000
1904,正隆,TSE,78013,0
6438,迅得,TSE,84512,0
5244,弘凱,TSE,83000,0
6215,和椿,TSE,86928,0
2480,敦陽科,TSE,90550,-6075
3026,禾伸堂,TSE,263520,-269000
2034,允強,TSE,88000,0
4912,聯德控股-KY,TSE,81000,0
4949,有成精密,TSE,91000,-17000
5706,鳳凰,TSE,75000,0
5269,祥碩,TSE,31339,39000
2038,海光,TSE,87000,0
1806,冠軍,TSE,98000,0
6235,華孚,TSE,66000,0
3669,圓展,TSE,37000,0
6205,詮欣,TSE,73427,0
3701,大眾控,TSE,69000,0
6869,雲豹能源,TSE,72000,0
3591,艾笛森,TSE,-59000,0
3023,信邦,TSE,-107892,185000
2820,華票,TSE,140662,0
6994,富威電力,TSE,61000,0
6957,裕慶-KY,TSE,60669,0
3043,科風,TSE,64000,0
1437,勤益控,TSE,68000,0
2413,環科,TSE,54618,0
1517,利奇,TSE,58000,0
2062,橋椿,TSE,60000,0
2540,愛山林,TSE,91705,0
2431,聯昌,TSE,60000,0
8213,志超,TSE,67000,0
6776,展碁國際,TSE,70000,0
1809,中釉,TSE,49149,0
2616,山隆,TSE,50000,0
2468,華經,TSE,47000,0
1447,力鵬,TSE,-338000,316000
2348,海悅,TSE,44930,0
6923,中台,TSE,54000,0
3003,健和興,TSE,48020,0
8215,明基材,TSE,56000,-2000
3543,州巧,TSE,45021,0
3138,耀登,TSE,35000,0
1471,首利,TSE,53810,0
2483,百容,TSE,7000,0
8104,錸寶,TSE,44322,0
7740,熙特爾-創,TSE,40000,0
3229,晟鈦,TSE,48000,0
2539,櫻花建,TSE,24573,0
6768,志強-KY,TSE,138000,-98940
2010,春源,TSE,73000,0
4960,誠美材,TSE,35935,0
6756,威鋒電子,TSE,43000,0
2453,凌群,TSE,69080,0
1817,凱撒衛,TSE,40000,0
2022,聚亨,TSE,41502,0
3665,貿聯-KY,TSE,-988103,1067909
6863,永道-KY,TSE,51236,0
8404,百和興業-KY,TSE,-20000,0
4536,拓凱,TSE,47000,-1000
6873,泓德能源,TSE,43005,0
2069,運錩,TSE,47000,0
3607,谷崧,TSE,39151,0
2228,劍麟,TSE,39000,0
4106,雃博,TSE,46219,0
6477,安集,TSE,8889,0
6919,康霈*,TSE,116972,2000
6504,南六,TSE,40000,0
2613,中櫃,TSE,35000,0
4585,達明,TSE,34000,0
2421,建準,TSE,14463,-2000
6902,GOGOLOOK,TSE,31960,0
6526,達發,TSE,31247,0
3032,偉訓,TSE,40250,0
2434,統懋,TSE,25000,0
4967,十銓,TSE,10392,0
1457,宜進,TSE,30000,0
1540,喬福,TSE,38000,0
4582,聚恆-創,TSE,32000,0
4952,凌通,TSE,34816,0
6272,驊陞,TSE,30421,0
3027,盛達,TSE,29070,0
4736,泰博,TSE,31108,0
7711,永擎,TSE,27065,0
4545,銘鈺,TSE,26470,0
3661,世芯-KY,TSE,28352,-58
4562,穎漢,TSE,26000,0
1340,勝悅-KY,TSE,27000,0
2017,官田鋼,TSE,36900,0
5225,東科-KY,TSE,27088,0
3447,展達,TSE,25030,0
6689,伊雲谷,TSE,25020,0
8478,東哥遊艇,TSE,-10000,0
4919,新唐,TSE,375418,-341000
7750,新代,TSE,23278,0
6657,華安,TSE,22000,0
2477,美隆電,TSE,24000,0
2438,翔耀,TSE,22000,0
1516,川飛,TSE,24000,0
6854,錼創科技-KY創,TSE,23080,0
2482,連宇,TSE,28009,0
3622,洋華,TSE,31000,-3949
2349,錸德,TSE,48346,0
2115,六暉-KY,TSE,19000,0
6796,晉弘,TSE,21000,0
4441,振大環球,TSE,15920,0
3002,歐格,TSE,32926,0
2387,精元,TSE,55000,-5455
6949,沛爾生醫-創,TSE,18000,0
3437,榮創,TSE,22000,0
2374,佳能,TSE,53513,0
6449,鈺邦,TSE,10000,0
5203,訊連,TSE,21000,0
3588,通嘉,TSE,17000,0
3716,中化控股,TSE,20318,0
1531,高林股,TSE,19000,0
6885,全福生技,TSE,19000,0
2415,錩新,TSE,-19040,44000
4807,日成-KY,TSE,22000,0
9905,大華,TSE,26000,0
4133,亞諾法,TSE,13000,0
6573,虹揚-KY,TSE,8000,0
1441,大東,TSE,14000,0
6591,動力-KY,TSE,13000,0
7722,LINEPAY,TSE,1802,9000
6914,阜爾運通,TSE,14000,0
1805,寶徠,TSE,16000,0
4148,全宇生技-KY,TSE,16000,0
1438,三地開發,TSE,12000,0
1435,中福,TSE,10000,0
6283,淳安,TSE,12000,0
1731,美吾華,TSE,12000,0
1453,大將,TSE,10000,0
6887,寶綠特-KY,TSE,10000,0
4555,氣立,TSE,14990,0
3054,立萬利,TSE,8000,0
3679,新至陞,TSE,10000,0
2642,宅配通,TSE,13000,0
1432,大魯閣,TSE,9000,0
1324,地球,TSE,9000,0
1539,巨庭,TSE,4000,0
7730,暉盛-創,TSE,7000,0
7822,倍利科,TSE,8000,0
8940,新天地,TSE,7000,0
8487,愛爾達-創,TSE,5000,0
1439,雋揚,TSE,7000,0
1725,元禎,TSE,9000,0
3057,喬鼎,TSE,10000,0
6908,宏碁遊戲-創,TSE,4000,0
3311,閎暉,TSE,19000,0
2345,智邦,TSE,-194448,230637
3021,鴻名,TSE,13000,0
8072,陞泰,TSE,8000,0
9955,佳龍,TSE,7000,0
6558,興能高,TSE,8000,0
7631,聚賢研發-創,TSE,3000,0
6641,基士德-KY,TSE,9000,0
3380,明泰,TSE,-1376,0
9927,泰銘,TSE,6023,0
8467,波力-KY,TSE,4000,0
3164,景岳,TSE,4000,0
2524,京城,TSE,7000,0
2901,欣欣,TSE,4000,0
1512,瑞利,TSE,9000,0
1752,南光,TSE,4000,0
5283,禾聯碩,TSE,6490,0
1735,日勝化,TSE,3010,-13000
1541,錩泰,TSE,6000,0
1413,宏洲,TSE,5000,0
4994,傳奇,TSE,6000,0
6184,大豐電,TSE,4000,0
6771,平和環保-創,TSE,4000,0
4552,力達-KY,TSE,23000,0
7721,微程式,TSE,4000,0
2910,統領,TSE,-4000,0
6671,三能-KY,TSE,3000,0
6951,青新-創,TSE,3000,0
3055,蔚華科,TSE,39000,0
3150,鈺寶-創,TSE,1000,0
4581,光隆精密-KY,TSE,3000,0
2939,永邑-KY,TSE,2000,0
1418,東華,TSE,4000,0
1730,花仙子,TSE,3000,0
6916,華凌,TSE,1000,0
9944,新麗,TSE,7000,0
8482,商億-KY,TSE,2000,0
9912,偉聯,TSE,3000,0
3530,晶相光,TSE,6000,0
6405,悅城,TSE,3950,0
1538,正峰,TSE,0,0
6931,青松健康,TSE,3025,0
8466,美吉吉-KY,TSE,5000,0
6674,鋐寶科技,TSE,3000,0
6645,金萬林-創,TSE,1000,0
1475,業旺,TSE,1000,0
1521,大億,TSE,2000,0
1341,富林-KY,TSE,0,0
1760,寶齡富錦,TSE,2000,0
2254,巨鎧精密-創,TSE,1000,0
2496,卓越,TSE,0,0
2247,汎德永業,TSE,1000,0
2321,東訊,TSE,0,0
9935,慶豐富,TSE,7029,0
9929,秋雨,TSE,0,0
8463,潤泰材,TSE,0,0
8481,政伸,TSE,0,0
8488,吉源-KY,TSE,0,0
8442,威宏-KY,TSE,0,0
8443,阿瘦,TSE,0,0
7736,虎山,TSE,2000,0
6955,邦睿生技-創,TSE,3000,0
6921,嘉雨思-創,TSE,1000,0
6807,峰源-KY,TSE,0,0
6655,科定,TSE,-1000,0
6464,台數科,TSE,7000,0
1525,江申,TSE,1000,0
2424,隴華,TSE,-1000,0
3038,全台,TSE,13000,0
2059,川湖,TSE,-20639,37607
4588,玖鼎電力,TSE,1000,0
8454,富邦媒,TSE,13260,906
6666,羅麗芬-KY,TSE,-1000,0
6128,上福,TSE,4000,0
6201,亞弘電,TSE,4000,0
3432,台端,TSE,-2000,0
2432,倚天酷碁-創,TSE,2000,0
2008,高興昌,TSE,0,0
1587,吉茂,TSE,0,0
1472,三洋實業,TSE,-1000,0
8201,無敵,TSE,-3000,0
6835,圓裕,TSE,3000,0
7823,奧義賽博-KY創,TSE,-1000,0
4999,鑫禾,TSE,3015,0
4590,富田-創,TSE,-11000,0
6861,睿生光電,TSE,-420,0
6918,愛派司,TSE,0,0
6934,心誠鎂,TSE,-2000,0
6936,永鴻生技,TSE,-2000,0
8367,建新國際,TSE,2000,0
9928,中視,TSE,0,0
6754,匯僑設計,TSE,-1000,0
5546,永固-KY,TSE,-3000,0
2904,匯僑,TSE,-1000,0
2945,三商家購,TSE,-2000,0
2712,遠雄來,TSE,-1000,0
1470,大統新創,TSE,-2000,0
1454,台富,TSE,-1000,0
1443,立益物流,TSE,1000,0
1416,廣豐,TSE,-1000,0
6585,鼎基,TSE,-8905,11000
6924,榮惠-KY創,TSE,3000,0
6792,詠業,TSE,-5000,0
1626,艾美特-KY,TSE,-5000,0
1583,程泰,TSE,-1000,0
1530,亞崴,TSE,0,0
1203,味王,TSE,0,0
4440,宜新實業,TSE,-2000,0
3593,力銘,TSE,-4000,0
4569,六方科-KY,TSE,-3000,0
6581,鋼聯,TSE,-3000,0
6541,泰福-KY,TSE,1694,0
7765,中華資安,TSE,-3500,0
2236,百達-KY,TSE,-2530,0
1233,天仁,TSE,-2000,0
3419,譁裕,TSE,-1000,0
3494,誠研,TSE,-1000,0
2509,全坤建,TSE,-3000,0
2614,東森,TSE,0,0
2911,麗嬰房,TSE,-24000,0
7760,享溫馨,TSE,5000,0
7732,金興精密,TSE,6000,0
6794,向榮生技,TSE,-4000,0
6952,大武山,TSE,-2000,0
7705,三商餐飲,TSE,-2000,0
9942,茂順,TSE,-11130,0
3040,遠見,TSE,9000,-13000
1236,宏亞,TSE,0,0
7749,意騰-KY,TSE,-3984,0
5285,界霖,TSE,-2813,0
3308,聯德,TSE,-6000,0
4439,冠星-KY,TSE,-4000,0
4190,佐登-KY,TSE,-5000,0
2722,夏都,TSE,0,0
1463,強盛新,TSE,2000,0
1465,偉全,TSE,2000,0
1783,和康生,TSE,0,0
9926,新海,TSE,-4000,0
6582,申豐,TSE,-5000,0
7786,東方風能,TSE,-7020,0
4169,泰宗,TSE,-7000,0
4571,鈞興-KY,TSE,-5802,0
6906,現觀科,TSE,-3000,0
6988,威力暘-創,TSE,2000,0
6431,光麗-KY,TSE,-5000,0
2024,志聯,TSE,-6000,0
2109,華豐,TSE,6000,0
1235,興泰,TSE,-2000,0
1315,達新,TSE,0,0
6781,AES-KY,TSE,-32032,0
4583,台灣精銳,TSE,-1227,0
4119,旭富,TSE,-4901,0
3058,立德,TSE,-1000,0
2702,華園,TSE,-5000,0
1323,永裕,TSE,-7000,0
1906,寶隆,TSE,-6000,0
7791,皇家可口,TSE,2000,0
4195,基米-創,TSE,-10000,0
4438,廣越,TSE,-10000,0
3686,達能,TSE,-4000,0
6183,關貿,TSE,-5000,0
1110,東泥,TSE,-1000,0
1456,怡華,TSE,-3000,0
1445,大宇,TSE,-10000,0
6614,資拓宏宇,TSE,-8000,0
7818,溢泰實業,TSE,-6000,0
2420,新巨,TSE,-2000,0
6491,晶碩,TSE,8340,-3000
6230,尼得科超眾,TSE,-6960,0
2444,兆勁,TSE,-2999,0
2433,互盛電,TSE,-5000,0
5306,桂盟,TSE,-15000,0
4557,永新-KY,TSE,-10000,0
1533,車王電,TSE,-14000,0
1452,宏益,TSE,-4000,0
6722,輝創,TSE,-4000,0
6838,台新藥,TSE,-4000,0
3557,嘉威,TSE,-10950,0
4414,如興,TSE,-7000,0
4935,茂林-KY,TSE,-7000,0
1423,利華,TSE,-9000,0
9943,好樂迪,TSE,-5024,0
9937,全國,TSE,-11000,0
6281,全國電,TSE,-11000,0
4108,懷特,TSE,-11000,0
1537,廣隆,TSE,-9000,0
5236,凌陽創新,TSE,-14744,0
2072,世紀風電,TSE,-11799,0
5007,三星,TSE,-8000,0
2440,太空梭,TSE,-14000,0
9918,欣天然,TSE,-12000,0
8411,福貞-KY,TSE,5000,0
6108,競國,TSE,-12030,0
2250,IKKA-KY,TSE,-14998,0
2314,台揚,TSE,-15000,0
2227,裕日車,TSE,-11000,0
5215,科嘉-KY,TSE,-8000,0
5538,東明-KY,TSE,-14000,0
2701,萬企,TSE,-4000,0
6598,ABC-KY,TSE,-13000,0
3296,勝德,TSE,-15110,0
4737,華廣,TSE,-8999,0
3356,奇偶,TSE,11000,0
3168,眾福科,TSE,-16000,0
1220,台榮,TSE,-15000,0
1527,鑽全,TSE,-10000,0
1468,昶和,TSE,-5000,0
2608,嘉里大榮,TSE,9900,0
8374,羅昇,TSE,-15000,0
5292,華懋,TSE,-6000,-9000
3321,同泰,TSE,-11000,0
8462,柏文,TSE,-13349,0
6969,成信實業*-創,TSE,0,0
2739,寒舍,TSE,-15000,0
9931,欣高,TSE,-17000,0
6782,視陽,TSE,-13367,0
3060,銘異,TSE,-83345,73000
4930,燦星網,TSE,-17000,0
2427,三商電,TSE,-12100,0
3025,星通,TSE,-14050,0
4426,利勤,TSE,-13000,0
1459,聯發,TSE,-15000,0
1603,華電,TSE,-1000,0
1776,展宇,TSE,-8000,0
6965,中傑-KY,TSE,-17000,0
2338,光罩,TSE,-2268,0
6216,居易,TSE,-17000,0
1614,三洋電,TSE,-12000,0
6136,富爾特,TSE,-3000,0
1256,鮮活果汁-KY,TSE,-19053,0
7768,頌勝科技,TSE,-20000,0
1338,廣華-KY,TSE,-17000,0
3501,維熹,TSE,-21000,0
2430,燦坤,TSE,-20000,0
2762,世界健身-KY,TSE,-20000,0
1410,南染,TSE,-17000,0
1474,弘裕,TSE,-22000,0
9906,欣巴巴,TSE,-22000,0
6606,建德工業,TSE,-18000,0
3346,麗清,TSE,-20721,0
2705,六福,TSE,-18000,0
2460,建通,TSE,-19000,0
6192,巨路,TSE,-19000,0
7803,雲象科技-創,TSE,-14000,0
3030,德律,TSE,-28412,0
1339,昭輝,TSE,-17190,0
4137,麗豐-KY,TSE,-22000,0
5607,遠雄港,TSE,-32000,0
2516,新建,TSE,-10000,0
2033,佳大,TSE,-18000,0
6552,易華電,TSE,-13000,0
8249,菱光,TSE,-9000,0
5243,乙盛-KY,TSE,-23614,0
3266,昇陽,TSE,-19000,0
3011,今皓,TSE,-25000,0
2007,燁興,TSE,-14000,0
1473,台南,TSE,-25000,0
8499,鼎炫-KY,TSE,-23020,0
2850,新產,TSE,-12000,-3000
2207,和泰車,TSE,-6289,-1563
6901,鑽石投資,TSE,-14000,0
6197,佳必琪,TSE,-29471,1000
3092,鴻碩,TSE,-22000,0
1733,五鼎,TSE,-31665,0
2114,鑫永銓,TSE,-21000,0
6691,洋基工程,TSE,-74203,47000
3008,大立光,TSE,-324130,331931
2028,威致,TSE,-21000,0
1451,年興,TSE,-27000,0
1217,愛之味,TSE,7000,0
2012,春雨,TSE,-29750,0
1563,巧新,TSE,5841,0
2020,美亞,TSE,8000,0
6698,旭暉應材,TSE,-32000,0
2748,雲品,TSE,-24000,0
1321,大洋,TSE,-25000,0
4572,駐龍,TSE,-33000,0
2428,興勤,TSE,-219195,199000
1225,福懋油,TSE,-27001,0
7769,鴻勁,TSE,-32295,11958
6409,旭隼,TSE,-100938,59914
7821,神數,TSE,-30000,0
2929,淘帝-KY,TSE,-12900,0
2459,敦吉,TSE,-30000,0
6958,日盛台駿,TSE,-34000,0
6164,華興,TSE,-34605,0
1623,大東電,TSE,-36000,0
6117,迎廣,TSE,-35000,0
2704,國賓,TSE,-25000,0
2607,榮運,TSE,-24000,0
2505,國揚,TSE,-17000,0
1598,岱宇,TSE,-32950,0
8473,山林水,TSE,-37008,0
6742,澤米,TSE,-39968,0
1726,永記,TSE,-36000,0
2373,震旦行,TSE,-37057,0
2535,達欣工,TSE,-14068,0
2305,全友,TSE,-92584,39000
4746,台耀,TSE,-38720,0
2923,鼎固-KY,TSE,-36000,0
1417,嘉裕,TSE,-25000,0
2239,英利-KY,TSE,-40000,0
1109,信大,TSE,-33000,0
4771,望隼,TSE,-45000,0
6024,群益期,TSE,-42000,-1000
2462,良得電,TSE,-46000,0
6112,邁達特,TSE,-40000,0
5484,慧友,TSE,-17000,-16000
2707,晶華,TSE,-39000,0
5907,大洋-KY,TSE,-48000,0
8162,微矽電子-創,TSE,-37994,0
1762,中化生,TSE,-50750,0
4722,國精化,TSE,-45802,0
2852,第一保,TSE,-32000,0
1506,正道,TSE,-50000,0
2706,第一店,TSE,-26000,0
2495,普安,TSE,-51526,0
6224,聚鼎,TSE,-58000,0
2108,南帝,TSE,-41004,0
1903,士紙,TSE,-46000,0
1532,勤美,TSE,-39879,0
6933,AMAX-KY,TSE,-47260,0
1615,大山,TSE,-51740,0
9902,台火,TSE,-43000,0
2488,漢平,TSE,-44779,0
8103,瀚荃,TSE,-39661,0
4942,嘉彰,TSE,-44000,0
8429,金麗-KY,TSE,-54000,0
1808,潤隆,TSE,-48943,0
3050,鈺德,TSE,-42000,0
2506,太設,TSE,-48000,0
6165,浪凡,TSE,-58000,0
6625,必應,TSE,-57000,0
2514,龍邦,TSE,-39000,0
1234,黑松,TSE,-39000,0
5284,jpp-KY,TSE,-60333,0
1337,再生-KY,TSE,-59000,0
2538,基泰,TSE,-47327,0
6592,和潤企業,TSE,-48890,0
1709,和益,TSE,119162,0
6862,三集瑞-KY,TSE,-60930,0
2025,千興,TSE,-40000,0
2383,台光電,TSE,-256447,230891
2534,宏盛,TSE,-43000,0
2102,泰豐,TSE,-54940,0
6115,鎰勝,TSE,-53000,0
5533,皇鼎,TSE,-38000,0
5288,豐祥-KY,TSE,-51598,0
6412,群電,TSE,-53205,-2550
6451,訊芯-KY,TSE,-77245,-14000
2836,高雄銀,TSE,-46873,0
1419,新紡,TSE,-60000,0
7827,漢康-KY創,TSE,-59148,0
3257,虹冠電,TSE,-64927,0
4104,佳醫,TSE,-65000,0
2029,盛餘,TSE,-53000,0
1597,直得,TSE,-42910,-23000
2497,怡利電,TSE,-75715,0
1558,伸興,TSE,-68000,0
2032,新鋼,TSE,-65854,0
2908,特力,TSE,-110000,0
2727,王品,TSE,-57000,0
6668,中揚光,TSE,-60000,0
1414,東和,TSE,-67000,0
2731,雄獅,TSE,-60000,0
8341,日友,TSE,-64500,0
5222,全訊,TSE,-65805,0
1786,科妍,TSE,-69000,0
1342,八貫,TSE,-93747,19000
1442,名軒,TSE,-68000,0
3013,晟銘電,TSE,-103196,0
2241,艾姆勒,TSE,-81000,0
1616,億泰,TSE,-78000,0
6799,來頡,TSE,-79000,0
3518,柏騰,TSE,-83010,0
6830,汎銓,TSE,-92445,0
7610,聯友金屬-創,TSE,-76203,0
3563,牧德,TSE,-92005,-10000
1232,大統益,TSE,-80000,0
1582,信錦,TSE,-40000,-38000
9924,福興,TSE,-81000,0
4551,智伸科,TSE,-119933,37000
1446,宏和,TSE,-81000,0
4766,南寶,TSE,-82000,-1000
4755,三福化,TSE,-82000,0
8438,昶昕,TSE,-84685,0
3048,益登,TSE,-82000,0
6672,騰輝電子-KY,TSE,-209933,13000
