code,name,market,foreign_net,sitc_net
2340,台亞,TSE,-197019,0
3705,永信,TSE,155095,0
3135,凌航,TSE,153007,0
1337,再生-KY,TSE,115000,0
2032,新鋼,TSE,155000,0
3701,大眾控,TSE,153000,0
6405,悅城,TSE,154000,0
4106,雃博,TSE,157000,0
8210,勤誠,TSE,132016,14000
6202,盛群,TSE,-934,-25000
6141,柏承,TSE,147001,0
5515,建國,TSE,120006,-1000
9938,百和,TSE,136887,0
4927,泰鼎-KY,TSE,153331,0
2367,燿華,TSE,-981988,0
1227,佳格,TSE,143335,0
2832,台產,TSE,148961,0
8341,日友,TSE,148511,0
3533,嘉澤,TSE,264868,-85000
3665,貿聯-KY,TSE,-200342,330414
1436,華友聯,TSE,140000,0
4764,雙鍵,TSE,94768,0
8213,志超,TSE,158007,0
8404,百和興業-KY,TSE,129000,0
2483,百容,TSE,111215,0
2397,友通,TSE,136000,0
3545,敦泰,TSE,140637,0
1590,亞德客-KY,TSE,133357,4000
1460,宏遠,TSE,142000,0
1217,愛之味,TSE,133000,0
2049,上銀,TSE,42767,827
4746,台耀,TSE,129337,0
6541,泰福-KY,TSE,137000,0
2505,國揚,TSE,135000,0
1614,三洋電,TSE,130000,0
6416,瑞祺電通,TSE,129020,0
2204,中華,TSE,100100,-3000
1904,正隆,TSE,280962,-1000
2923,鼎固-KY,TSE,115000,0
3543,州巧,TSE,125290,0
4104,佳醫,TSE,131030,0
8011,台通,TSE,121000,0
2897,王道銀行,TSE,137000,13000
2614,東森,TSE,119102,0
1417,嘉裕,TSE,126000,0
2504,國產,TSE,95553,-14000
1524,耿鼎,TSE,121051,0
2608,嘉里大榮,TSE,137000,0
6799,來頡,TSE,118783,0
1325,恆大,TSE,115000,0
4582,聚恆-創,TSE,122000,0
2106,建大,TSE,119000,-1000
2852,第一保,TSE,111000,0
2364,倫飛,TSE,109000,0
2390,云辰,TSE,111911,0
6869,雲豹能源,TSE,129681,0
2022,聚亨,TSE,130000,0
1231,聯華食,TSE,112000,0
2362,藍天,TSE,118000,-6000
1713,國化,TSE,105000,0
1527,鑽全,TSE,55209,0
1707,葡萄王,TSE,117899,-4000
3596,智易,TSE,90148,1000
2762,世界健身-KY,TSE,102000,0
1528,恩德,TSE,110000,0
8429,金麗-KY,TSE,102000,0
6854,錼創科技-KY創,TSE,98000,0
9802,鈺齊-KY,TSE,100826,0
2706,第一店,TSE,98000,0
6205,詮欣,TSE,101207,0
3019,亞光,TSE,-588669,0
3437,榮創,TSE,77000,0
9930,中聯資源,TSE,101321,-2000
2233,宇隆,TSE,90098,0
1540,喬福,TSE,118000,0
1515,力山,TSE,101594,0
9934,成霖,TSE,77000,0
2258,鴻華先進-創,TSE,137117,0
6923,中台,TSE,67000,0
6768,志強-KY,TSE,91000,0
1437,勤益控,TSE,84000,0
1108,幸福,TSE,89987,0
6957,裕慶-KY,TSE,88236,0
