股票代號,股票名稱,市場,收盤價,5日均線,20日均線,今日融資增減,今日融券增減,近3日融資增減,近3日融券增減,5日均量(張),籌碼診斷,is_squeeze,is_major_fire,is_retail_trap
2382,廣達,TSE,325.0,315.5,312.73,523,2,"(-79, +885, +523)","(+0, -10, +2)",19429,【主力點火資】,False,True,False
2428,興勤,TSE,259.5,239.8,235.35,518,-10,"(+11, +59, +518)","(+0, +5, -10)",1876,【主力點火資】,False,True,False
4939,亞電,OTC,63.9,61.7,60.35,511,-121,"(-142, -40, +511)","(-134, -9, -121)",11690,【主力點火資】,False,True,False
4938,和碩,TSE,94.8,90.36,86.34,510,18,"(-291, +243, +510)","(-3, +13, +18)",21203,【主力點火資】,False,True,False
8039,台虹,TSE,249.5,231.2,211.32,441,426,"(+12, +3438, +441)","(-110, +4, +426)",23494,【主力點火資】,False,True,False
9945,潤泰新,TSE,27.1,27.07,26.6,427,-5,"(-42, -20, +427)","(+0, +3, -5)",5069,【主力點火資】,False,True,False
6834,天二科技,TSE,107.5,101.0,92.36,416,-25,"(+171, +143, +416)","(+86, +17, -25)",7101,【主力點火資】,False,True,False
5371,中光電,OTC,86.3,85.8,81.95,415,-134,"(+590, -166, +415)","(+44, -408, -134)",9139,【主力點火資】,False,True,False
7795,長廣,TSE,556.0,481.5,423.85,414,2,"(+52, +31, +414)","(+0, +0, +2)",2460,【主力點火資】,False,True,False
2465,麗臺,TSE,105.0,93.22,81.61,385,68,"(-129, +153, +385)","(-16, +8, +68)",7179,【主力點火資】,False,True,False
1504,東元,TSE,70.4,67.66,66.1,384,15,"(-33, -20, +384)","(+5, -3, +15)",8431,【主力點火資】,False,True,False
3441,聯一光,OTC,85.0,83.08,77.84,368,-44,"(+87, -362, +368)","(-27, -25, -44)",10561,【主力點火資】,False,True,False
2484,希華,TSE,75.9,73.82,69.97,364,-89,"(-494, -316, +364)","(-127, -39, -89)",19996,【主力點火資】,False,True,False
3055,蔚華科,TSE,118.5,111.8,122.46,364,-6,"(+117, +22, +364)","(-8, +38, -6)",2208,【主力點火資】,False,True,True
5904,寶雅*,OTC,81.8,80.52,70.94,332,-5,"(-1150, +638, +332)","(+22, +154, -5)",27706,【主力點火資】,False,True,False
8043,蜜望實,OTC,154.0,141.9,137.25,323,-82,"(+27, +385, +323)","(+124, -111, -82)",10490,【主力點火資】,False,True,False
2472,立隆電,TSE,253.0,243.5,247.22,322,-9,"(+240, +154, +322)","(-11, +3, -9)",4371,【主力點火資】,False,True,False
6274,台燿,OTC,1600.0,1541.0,1313.0,318,-9,"(+354, +47, +318)","(+21, -15, -9)",3867,【主力點火資】,False,True,False
5439,高技,OTC,250.0,243.6,231.27,316,7,"(-26, -21, +316)","(+10, -1, +7)",2032,【主力點火資】,False,True,False
4551,智伸科,TSE,174.0,169.0,169.31,315,-33,"(+163, +60, +315)","(+43, +0, -33)",1989,【主力點火資】,False,True,False
6015,宏遠證,OTC,15.95,15.47,15.71,299,-4,"(+38, +70, +299)","(+3, +23, -4)",2044,【主力點火資】,False,True,False
8110,華東,TSE,46.15,46.15,42.29,287,10,"(-120, -246, +287)","(-13, +0, +10)",5755,【主力點火資】,False,True,False
3532,台勝科,TSE,343.0,306.9,344.73,275,3,"(+323, +321, +275)","(-87, +27, +3)",5477,【主力點火資】,False,True,True
3455,由田,OTC,225.0,208.9,188.15,261,-8,"(+5, +135, +261)","(+1, +37, -8)",1344,【主力點火資】,False,True,False
2354,鴻準,TSE,62.8,62.68,57.42,253,34,"(-1657, -205, +253)","(-16, +20, +34)",33776,【主力點火資】,False,True,False
2493,揚博,TSE,236.0,230.3,215.18,250,-1,"(+779, +264, +250)","(+27, +2, -1)",4541,【主力點火資】,False,True,False
1904,正隆,TSE,24.65,24.26,22.14,244,1,"(+230, -309, +244)","(+2, +4, +1)",5330,【主力點火資】,False,True,False
5471,松翰,TSE,58.1,56.4,54.32,244,105,"(+39, +108, +244)","(-6, +6, +105)",2943,【主力點火資】,False,True,False
4960,誠美材,TSE,21.95,21.35,20.67,238,-21,"(-5, +486, +238)","(-4, +20, -21)",4276,【主力點火資】,False,True,False
3443,創意,TSE,5540.0,4940.0,4234.25,237,22,"(+263, -75, +237)","(+38, -4, +22)",2489,【主力點火資】,False,True,False
2031,新光鋼,TSE,45.95,45.78,41.03,233,1,"(-24, -27, +233)","(+16, -27, +1)",4801,【主力點火資】,False,True,False
3024,憶聲,TSE,13.45,13.16,12.96,212,1,"(+155, +12, +212)","(+1, +0, +1)",1112,【主力點火資】,False,True,False
3490,單井,OTC,36.85,32.87,28.88,192,4,"(+4, +10, +192)","(+2, +0, +4)",4376,【主力點火資】,False,True,False
5328,華容,OTC,68.8,65.06,63.65,176,1,"(+997, -253, +176)","(+91, +140, +1)",21418,【主力點火資】,False,True,False
8028,昇陽半導體,TSE,267.5,262.3,277.05,175,6,"(+31, -32, +175)","(-1, -20, +6)",3522,【主力點火資】,False,True,True
2305,全友,TSE,30.55,28.23,30.29,174,25,"(-98, -165, +174)","(+2, -42, +25)",7507,【主力點火資】,False,True,False
6525,捷敏-KY,TSE,150.5,142.3,139.95,171,0,"(+135, +14, +171)","(+0, +0, +0)",2308,【主力點火資】,False,True,False
6174,安��,OTC,47.5,43.31,43.59,160,16,"(+73, -183, +160)","(-2, +3, +16)",1926,【主力點火資】,False,True,False
3265,台星科,OTC,181.0,166.7,156.93,153,2,"(-109, +219, +153)","(+1, +14, +2)",1908,【主力點火資】,False,True,False
8383,千附,OTC,70.8,69.8,75.32,147,0,"(-103, +57, +147)","(-13, +1, +0)",2284,【主力點火資】,False,True,True
6290,良維,OTC,220.5,215.0,220.65,144,-22,"(+130, +341, +144)","(-48, -30, -22)",3019,【主力點火資】,False,True,True
3305,昇貿,TSE,117.0,114.6,108.18,143,161,"(-156, -11, +143)","(-9, +6, +161)",2559,【主力點火資】,False,True,False
1711,永光,TSE,39.7,37.89,35.63,140,25,"(+2279, -1128, +140)","(+8, +17, +25)",6428,【主力點火資】,False,True,False
2855,統一證,TSE,47.35,46.28,44.34,137,-7,"(+33, -182, +137)","(+35, -4, -7)",4156,【主力點火資】,False,True,False
3324,雙鴻,OTC,1035.0,1031.0,945.8,133,-11,"(-116, +28, +133)","(-1, +0, -11)",3282,【主力點火資】,False,True,False
6005,群益證,TSE,30.6,30.04,29.79,129,0,"(+56, +337, +129)","(+24, +3, +0)",12320,【主力點火資】,False,True,False
2889,國票金,TSE,15.55,15.32,15.52,128,0,"(-81, +2, +128)","(+0, +0, +0)",5282,【主力點火資】,False,True,False
2483,百容,TSE,40.05,36.57,38.12,127,11,"(-1, -7, +127)","(-1, -1, +11)",1622,【主力點火資】,False,True,False
3537,堡達,OTC,58.6,55.0,52.49,125,-1,"(+94, +19, +125)","(+1, +0, -1)",1743,【主力點火資】,False,True,False
1608,華榮,TSE,36.8,36.38,31.85,121,-51,"(-73, -373, +121)","(-35, +136, -51)",11147,【主力點火資】,False,True,False
2891,中信金,TSE,66.5,66.4,64.25,119,-2,"(-223, -19, +119)","(+2, +18, -2)",26362,【主力點火資】,False,True,False
2603,長榮,TSE,215.5,213.9,205.72,115,-1,"(-345, +234, +115)","(+23, -12, -1)",9488,【主力點火資】,False,True,False
1727,中華化,TSE,76.4,76.2,74.6,113,-16,"(+78, +102, +113)","(+5, +5, -16)",2259,【主力點火資】,False,True,False
2845,遠東銀,TSE,13.2,13.15,13.29,107,0,"(-59, +209, +107)","(-1, +1, +0)",5735,【主力點火資】,False,True,True
2915,潤泰全,TSE,54.1,53.5,52.0,104,0,"(+3, +9, +104)","(+19, -17, +0)",2559,【主力點火資】,False,True,False
2504,國產,TSE,31.15,31.0,31.25,94,0,"(+4, -76, +94)","(+0, +0, +0)",2114,【主力點火資】,False,True,True
5340,建榮,OTC,78.6,75.1,69.55,92,-1,"(-317, -5, +92)","(-8, +0, -1)",4144,【主力點火資】,False,True,False
5515,建國,TSE,50.4,45.53,43.42,91,4,"(+47, +95, +91)","(+0, +0, +4)",1079,【主力點火資】,False,True,False
2342,茂矽,TSE,39.25,37.63,37.39,88,3,"(+30, -121, +88)","(+2, +0, +3)",2225,【主力點火資】,False,True,False
3105,穩懋,OTC,387.0,381.9,345.12,88,-137,"(+683, +63, +88)","(-29, +240, -137)",26976,【主力點火資】,False,True,False
1503,士電,TSE,201.5,197.3,196.91,87,1,"(-2, +19, +87)","(+0, +0, +1)",1434,【主力點火資】,False,True,False
3135,凌航,TSE,169.0,166.5,157.75,87,-40,"(+169, -15, +87)","(-34, -14, -40)",2555,【主力點火資】,False,True,False
6588,東典光電,OTC,93.7,91.88,85.62,87,-31,"(-60, -116, +87)","(-21, +27, -31)",1669,【主力點火資】,False,True,False
3236,千如,OTC,47.3,44.5,43.04,85,-2,"(+171, +39, +85)","(+40, -25, -2)",4637,【主力點火資】,False,True,False
3360,尚立,OTC,17.1,16.55,16.85,83,-1,"(+91, -55, +83)","(+0, +4, -1)",1149,【主力點火資】,False,True,False
2201,裕隆,TSE,28.7,27.92,27.79,80,4,"(-39, -46, +80)","(+0, +3, +4)",2653,【主力點火資】,False,True,False
6456,GIS-KY,TSE,67.3,67.12,62.04,80,-5,"(+2024, +576, +80)","(+53, +7, -5)",5389,【主力點火資】,False,True,False
6446,藥華藥,TSE,1445.0,1383.0,1220.25,75,2,"(+115, +44, +75)","(+6, -11, +2)",4301,【主力點火資】,False,True,False
4973,廣穎,OTC,163.5,159.2,143.85,75,6,"(-110, -56, +75)","(-29, +7, +6)",3075,【主力點火資】,False,True,False
2357,華碩,TSE,937.0,852.6,787.4,74,11,"(-32, -1, +74)","(+5, +20, +11)",3329,【主力點火資】,False,True,False
4147,中裕,OTC,65.2,63.0,59.25,74,-22,"(-123, +1828, +74)","(+6, +5, -22)",2145,【主力點火資】,False,True,False
8071,能率網通,OTC,25.15,24.04,23.09,71,-3,"(-12, -105, +71)","(+0, +9, -3)",1276,【主力點火資】,False,True,False
6669,緯穎,TSE,6070.0,6027.0,5609.75,69,1,"(+30, +7, +69)","(+0, -1, +1)",1368,【主力點火資】,False,True,False
5443,均豪,OTC,107.0,105.52,96.12,69,-13,"(-46, -255, +69)","(+25, +24, -13)",3182,【主力點火資】,False,True,False
2351,順德,TSE,173.0,170.6,160.14,66,10,"(+154, +139, +66)","(-4, -39, +10)",2583,【主力點火資】,False,True,False
5498,凱崴,OTC,53.3,51.74,47.37,64,-5,"(-6, +168, +64)","(+3, +10, -5)",2770,【主力點火資】,False,True,False
1560,中砂,TSE,707.0,694.4,669.6,63,2,"(+67, -171, +63)","(+11, +32, +2)",1383,【主力點火資】,False,True,False
2030,彰源,TSE,21.75,20.7,18.11,61,-18,"(-315, +116, +61)","(+33, +36, -18)",5655,【主力點火資】,False,True,False
3312,弘憶股,TSE,56.8,51.38,47.44,61,4,"(-113, -36, +61)","(+2, -4, +4)",1490,【主力點火資】,False,True,False
3008,大立光,TSE,4660.0,4444.91,4135.36,59,8,"(-96, +12, +59)","(+0, +0, +8)",1775,【主力點火資】,False,True,False
8042,金山電,OTC,116.5,115.3,113.0,59,1,"(+880, -368, +59)","(-28, -10, +1)",8127,【主力點火資】,False,True,False
4576,大銀微系統,TSE,224.0,222.8,200.38,58,-5,"(-44, +238, +58)","(-7, +4, -5)",3768,【主力點火資】,False,True,False
9921,巨大,TSE,105.0,103.88,90.25,57,-6,"(-333, -99, +57)","(+60, -134, -6)",8461,【主力點火資】,False,True,False
6538,倉和,OTC,177.5,155.3,141.62,57,78,"(+23, +185, +57)","(-34, +43, +78)",2153,【主力點火資】,False,True,False
6449,鈺邦,TSE,248.0,239.2,233.93,55,3,"(-76, -18, +55)","(+0, +0, +3)",1463,【主力點火資】,False,True,False
6182,合晶,OTC,113.0,100.8,108.66,55,197,"(+2810, +1642, +55)","(-33, +307, +197)",38402,【主力點火資】,False,True,False
2436,偉詮電,TSE,71.2,66.96,59.93,52,-155,"(+79, -68, +52)","(-147, -218, -155)",7016,【主力點火資】,False,True,False
8182,加高,OTC,42.3,40.47,39.18,52,2,"(-14, -50, +52)","(-2, +2, +2)",1548,【主力點火資】,False,True,False
4919,新唐,TSE,126.5,124.9,127.78,51,-68,"(+27, -22, +51)","(-24, -65, -68)",3911,【主力點火資】,False,True,True
6830,汎銓,TSE,420.5,416.7,380.12,50,-2,"(+25, -60, +50)","(-2, +6, -2)",1804,【主力點火資】,False,True,False
4707,磐亞,OTC,32.45,31.86,31.14,49,-7,"(+4, +300, +49)","(-12, +18, -7)",6879,【主力點火資】,False,True,False
3062,建漢,TSE,21.0,20.88,20.51,48,0,"(+1, +2, +48)","(-4, +1, +0)",1254,【主力點火資】,False,True,False
9933,中鼎,TSE,42.2,39.77,38.51,48,4,"(-5, +386, +48)","(-1, +23, +4)",3739,【主力點火資】,False,True,False
3048,益登,TSE,60.7,58.8,52.46,47,-41,"(-227, +393, +47)","(-51, +46, -41)",7248,【主力點火資】,False,True,False
4157,太景*-KY,OTC,9.13,8.94,8.48,47,0,"(-54, +17, +47)","(+0, +0, +0)",1009,【主力點火資】,False,True,False
6672,騰輝電子-KY,TSE,264.5,254.0,226.07,46,-21,"(-111, -143, +46)","(-4, -7, -21)",5066,【主力點火資】,False,True,False
3653,健策,TSE,4635.0,4337.0,3784.19,44,3,"(+121, +46, +44)","(-5, +13, +3)",1135,【主力點火資】,False,True,False
3665,貿聯-KY,TSE,2205.0,2190.0,2136.25,44,1,"(+66, +183, +44)","(-1, -6, +1)",3680,【主力點火資】,False,True,False
3712,永崴投控,TSE,22.2,21.78,18.95,43,-4,"(+32, -55, +43)","(+4, +9, -4)",1044,【主力點火資】,False,True,False
3221,台嘉碩,OTC,49.35,48.19,46.73,42,-18,"(-54, -37, +42)","(+0, -1, -18)",2962,【主力點火資】,False,True,False
6488,環球晶,OTC,1025.0,906.6,985.8,42,57,"(+131, +135, +42)","(-12, +117, +57)",9006,【主力點火資】,False,True,False
6805,富世達,TSE,1830.0,1776.0,1513.25,39,-7,"(+60, -15, +39)","(+7, -4, -7)",2520,【主力點火資】,False,True,False
5426,振發,OTC,28.8,28.74,26.18,38,-4,"(+365, -80, +38)","(+74, -69, -4)",2402,【主力點火資】,False,True,False
2368,金像電,TSE,1010.0,976.4,906.95,37,-73,"(-329, +346, +37)","(+365, -97, -73)",15157,【主力點火資】,False,True,False
6257,矽格,TSE,213.0,207.1,205.0,36,-1,"(+266, +148, +36)","(-8, +14, -1)",5975,【主力點火資】,False,True,False
4915,致伸,TSE,60.7,60.26,63.45,35,-8,"(+71, -6, +35)","(-4, -21, -8)",4088,【主力點火資】,False,True,True
1440,南紡,TSE,13.65,13.42,12.76,33,1,"(-304, +84, +33)","(+15, -16, +1)",3148,【主力點火資】,False,True,False
9802,鈺齊-KY,TSE,72.7,72.36,72.42,31,0,"(-9, +59, +31)","(-22, +0, +0)",1146,【主力點火資】,False,True,False
2454,聯發科,TSE,4225.0,4024.0,3730.25,29,13,"(-54, -70, +29)","(+9, +1, +13)",7266,【主力點火資】,False,True,False
3094,聯傑,TSE,38.8,36.98,35.76,29,28,"(-43, +80, +29)","(-14, +1, +28)",1901,【主力點火資】,False,True,False
3010,華立,TSE,131.0,126.3,118.25,28,0,"(+57, -94, +28)","(-1, -4, +0)",1424,【主力點火資】,False,True,False
6442,光聖,TSE,1565.0,1472.0,1328.25,28,-28,"(-32, -153, +28)","(+0, +19, -28)",3002,【主力點火資】,False,True,False
6831,邁科,TSE,678.0,645.8,606.02,28,1,"(-17, +64, +28)","(+0, +7, +1)",1223,【主力點火資】,False,True,False
3016,嘉晶,TSE,104.0,102.9,96.28,27,8,"(+168, +101, +27)","(+21, -16, +8)",6358,【主力點火資】,False,True,False
8086,宏捷科,OTC,117.0,116.4,116.88,25,-3,"(-147, +236, +25)","(+1, +0, -3)",4229,【主力點火資】,False,True,False
1612,宏泰,TSE,34.3,33.51,31.43,23,0,"(-62, +111, +23)","(+1, +0, +0)",1972,【主力點火資】,False,True,False
3003,健和興,TSE,69.3,68.14,60.15,22,5,"(-132, +47, +22)","(+2, +5, +5)",2655,【主力點火資】,False,True,False
6121,新普,OTC,431.5,413.1,378.98,21,0,"(+319, +81, +21)","(+7, -2, +0)",1293,【主力點火資】,False,True,False
2392,正崴,TSE,39.15,38.69,35.99,20,-23,"(-148, +51, +20)","(-3, +25, -23)",2302,【主力點火資】,False,True,False
6716,應廣,OTC,117.5,106.34,87.02,18,6,"(+97, -19, +18)","(-22, +1, +6)",1005,【主力點火資】,False,True,False
3380,明泰,TSE,28.3,28.28,28.84,16,0,"(+26, -2, +16)","(+0, -5, +0)",1237,【主力點火資】,False,True,True
5608,四維航,TSE,14.0,13.92,13.54,16,3,"(+41, +34, +16)","(-1, +1, +3)",1444,【主力點火資】,False,True,False
2441,超豐,TSE,125.5,124.3,117.83,15,-42,"(+214, +38, +15)","(+29, +168, -42)",9044,【主力點火資】,False,True,False
2801,彰銀,TSE,23.55,23.34,23.26,14,0,"(-159, -28, +14)","(-2, -2, +0)",18454,【主力點火資】,False,True,False
2887,台新新光金,TSE,36.2,35.69,34.8,14,-46,"(+42, -663, +14)","(-32, -7, -46)",40991,【主力點火資】,False,True,False
6617,共信-KY,OTC,102.0,101.66,90.65,14,5,"(+123, -15, +14)","(-14, -9, +5)",1339,【主力點火資】,False,True,False
4764,雙鍵,TSE,245.0,240.7,264.9,13,-9,"(-75, -102, +13)","(+10, -44, -9)",1918,【主力點火資】,False,True,True
6016,康和證,OTC,20.1,19.36,20.42,13,-1,"(+13, +305, +13)","(-4, -55, -1)",6360,【主力點火資】,False,True,True
6175,立敦,OTC,80.5,77.4,78.65,13,0,"(+28, -104, +13)","(-4, +0, +0)",1700,【主力點火資】,False,True,False
5871,中租-KY,TSE,114.0,112.2,112.21,11,-2,"(-150, -34, +11)","(+19, -4, -2)",5666,【主力點火資】,False,True,False
8131,福懋科,TSE,66.0,64.12,63.46,11,10,"(+60, -45, +11)","(-4, -1, +10)",3578,【主力點火資】,False,True,False
6530,創威,OTC,85.8,82.22,73.87,11,-2,"(-86, -27, +11)","(-4, +6, -2)",1743,【主力點火資】,False,True,False
9941,裕融,TSE,86.1,85.34,82.9,9,0,"(-26, -26, +9)","(+0, +0, +0)",1363,【主力點火資】,False,True,False
1229,聯華,TSE,41.3,41.21,40.86,8,-7,"(+115, -63, +8)","(+0, +0, -7)",1773,【主力點火資】,False,True,False
2049,上銀,TSE,381.0,378.4,332.4,8,1,"(-718, +111, +8)","(-47, +16, +1)",9860,【主力點火資】,False,True,False
4931,新盛力,OTC,261.0,247.5,208.95,7,-268,"(+834, +16, +7)","(+273, +603, -268)",11665,【主力點火資】,False,True,False
1514,亞力,TSE,102.5,101.66,100.13,6,33,"(+21, +77, +6)","(+10, -1, +33)",1403,【主力點火資】,False,True,False
8027,鈦昇,OTC,190.0,183.5,183.9,6,3,"(-81, +123, +6)","(-11, +5, +3)",2253,【主力點火資】,False,True,False
7711,永擎,TSE,491.5,425.2,332.82,4,-51,"(+203, +366, +4)","(+11, +87, -51)",1931,【主力點火資】,False,True,False
2345,智邦,TSE,2270.0,2200.0,2188.87,2,2,"(+88, +34, +2)","(-2, +8, +2)",3108,【主力點火資】,False,True,False
2838,聯邦銀,TSE,20.15,20.14,20.4,2,0,"(-1, -11, +2)","(+0, -2, +0)",2492,【主力點火資】,False,True,True
2897,王道銀行,TSE,10.15,10.14,10.13,2,0,"(-33, -9, +2)","(+0, +0, +0)",2745,【主力點火資】,False,True,False
2002,中鋼,TSE,19.2,19.48,19.02,2229,-469,"(-1138, -2070, +2229)","(+364, +18, -469)",64719,一般資增,False,False,False
2409,友達,TSE,25.75,25.93,24.77,2193,5893,"(+10849, -1398, +2193)","(+2030, +2150, +5893)",223484,一般資增,False,False,False
2880,華南金,TSE,39.1,41.43,40.52,900,3,"(+82, +116, +900)","(+0, +0, +3)",35690,【散戶套牢資 / 留意斷頭】,False,False,True
3374,精材,OTC,325.0,326.5,330.48,739,-15,"(+954, -436, +739)","(-17, -16, -15)",12239,【散戶套牢資 / 留意斷頭】,False,False,True
2476,鉅祥,TSE,123.0,123.06,116.43,706,6,"(+222, -610, +706)","(+0, +0, +6)",1754,一般資增,False,False,False
1402,遠東新,TSE,26.95,27.31,27.24,695,14,"(+642, -78, +695)","(+0, +1, +14)",20813,【散戶套牢資 / 留意斷頭】,False,False,True
1101,台泥,TSE,24.05,24.41,24.13,693,-20,"(+1791, +363, +693)","(+3, +0, -20)",20788,【散戶套牢資 / 留意斷頭】,False,False,True
2609,陽明,TSE,51.4,51.44,50.76,662,-1,"(-264, +33, +662)","(+6, -6, -1)",16701,一般資增,False,False,False
2105,正新,TSE,30.7,31.54,31.28,627,80,"(-95, +110, +627)","(+0, -1, +80)",7514,【散戶套牢資 / 留意斷頭】,False,False,True
4904,遠傳,TSE,99.5,101.2,103.22,587,1,"(+86, -64, +587)","(+0, +0, +1)",5258,【散戶套牢資 / 留意斷頭】,False,False,True
5388,中磊,TSE,81.1,87.92,86.8,569,-11,"(+97, +971, +569)","(-1, -5, -11)",8418,【散戶套牢資 / 留意斷頭】,False,False,True
1314,中石化,TSE,7.66,7.74,7.92,514,-8,"(-2454, +9, +514)","(+0, +0, -8)",25998,【散戶套牢資 / 留意斷頭】,False,False,True
1102,亞泥,TSE,31.7,32.46,32.77,463,3,"(+105, +28, +463)","(+18, +0, +3)",8839,【散戶套牢資 / 留意斷頭】,False,False,True
2610,華航,TSE,20.1,20.71,21.38,442,-11,"(+1591, -261, +442)","(-47, +7, -11)",54884,【散戶套牢資 / 留意斷頭】,False,False,True
3033,威健,TSE,48.6,49.14,46.55,441,-7,"(-106, -218, +441)","(+139, +123, -7)",8546,一般資增,False,False,False
2061,風青,OTC,56.3,59.52,55.2,388,206,"(-132, +52, +388)","(+4, -7, +206)",2504,一般資增,False,False,False
2886,兆豐金,TSE,45.85,47.73,47.91,362,17,"(+415, +255, +362)","(+0, +0, +17)",36107,【散戶套牢資 / 留意斷頭】,False,False,True
1316,上曜,TSE,10.0,10.08,10.06,345,-3,"(+9, -80, +345)","(-10, -6, -3)",1380,【散戶套牢資 / 留意斷頭】,False,False,True
2369,菱生,TSE,32.95,33.18,32.63,325,10,"(+19, -92, +325)","(-4, +11, +10)",5321,一般資增,False,False,False
3533,嘉澤,TSE,1810.0,1936.0,1904.82,315,78,"(+10, +56, +315)","(+0, +1, +78)",1786,【散戶套牢資 / 留意斷頭】,False,False,True
2101,南港,TSE,34.25,34.43,33.67,294,0,"(+318, +189, +294)","(-20, +0, +0)",2467,一般資增,False,False,False
6209,今國光,TSE,70.6,73.78,68.99,278,-10,"(+5, -19, +278)","(+19, -20, -10)",5581,一般資增,False,False,False
2605,新興,TSE,32.3,32.65,31.64,263,-4,"(+179, +654, +263)","(-1, +1, -4)",5616,一般資增,False,False,False
3363,上詮,OTC,600.0,611.6,557.85,255,-40,"(+20, +83, +255)","(-17, +20, -40)",3925,一般資增,False,False,False
3045,台灣大,TSE,108.5,109.9,111.7,236,35,"(+16, +11, +236)","(+0, +7, +35)",10652,【散戶套牢資 / 留意斷頭】,False,False,True
6285,啟��,TSE,246.5,248.2,241.82,236,12,"(-398, +131, +236)","(+5, -36, +12)",7788,一般資增,False,False,False
6120,達運,TSE,12.55,12.99,12.94,214,-20,"(+137, +139, +214)","(-22, +0, -20)",2332,【散戶套牢資 / 留意斷頭】,False,False,True
1905,華紙,TSE,13.45,13.46,13.45,194,-4,"(+99, +91, +194)","(-3, -4, -4)",1891,【散戶套牢資 / 留意斷頭】,False,False,True
