code,name,market,foreign_net,sitc_net
1229,聯華,TSE,771395,1000
3149,正達,TSE,852367,0
2540,愛山林,TSE,579572,0
1434,福懋,TSE,818136,1000
2542,興富發,TSE,593395,33000
2606,裕民,TSE,799691,-1000
1447,力鵬,TSE,731914,0
4764,雙鍵,TSE,226615,500000
1718,中纖,TSE,868600,0
2455,全新,TSE,736509,42000
2903,遠百,TSE,371000,343000
2905,三商,TSE,633805,0
2399,映泰,TSE,666021,0
1909,榮成,TSE,780000,0
2820,華票,TSE,544000,0
5269,祥碩,TSE,690422,3000
2478,大毅,TSE,618927,0
2006,東和鋼鐵,TSE,455589,160000
1309,台達化,TSE,583900,0
1904,正隆,TSE,608362,1000
1319,東陽,TSE,603640,1000
6451,訊芯-KY,TSE,590319,0
2106,建大,TSE,581580,0
2101,南港,TSE,587000,0
1727,中華化,TSE,531734,0
3016,嘉晶,TSE,536588,0
1810,和成,TSE,425213,0
6834,天二科技,TSE,498357,0
2727,王品,TSE,569014,0
2637,慧洋-KY,TSE,24057,497000
4440,宜新實業,TSE,500000,0
2023,燁輝,TSE,180836,2000
2429,銘旺科,TSE,174000,0
8039,台虹,TSE,466400,0
4960,誠美材,TSE,462300,0
9939,宏全,TSE,443226,0
2342,茂矽,TSE,370682,0
2915,潤泰全,TSE,424676,0
6177,達麗,TSE,467590,-13848
6525,捷敏-KY,TSE,479014,0
3645,達邁,TSE,447856,0
1217,愛之味,TSE,249000,0
3665,貿聯-KY,TSE,-558839,904033
1477,聚陽,TSE,306558,34646
8271,宇瞻,TSE,454233,0
3535,晶彩科,TSE,380926,0
1528,恩德,TSE,373000,0
6672,騰輝電子-KY,TSE,469156,0
2103,台橡,TSE,1373000,0
4956,光鋐,TSE,366000,0
8261,富鼎,TSE,396584,0
2316,楠梓電,TSE,396780,10000
9925,新保,TSE,334304,0
3532,台勝科,TSE,1074890,-755000
2483,百容,TSE,192000,0
4551,智伸科,TSE,376000,0
1809,中釉,TSE,300046,0
3034,聯詠,TSE,205105,23000
2207,和泰車,TSE,341444,0
3443,創意,TSE,177553,154015
2897,王道銀行,TSE,209000,0
3669,圓展,TSE,321670,0
2368,金像電,TSE,1937364,-1657937
6226,光鼎,TSE,282392,0
1604,聲寶,TSE,288152,0
1905,華紙,TSE,468251,0
8110,華東,TSE,172920,0
6789,采鈺,TSE,356786,4000
2010,春源,TSE,230486,0
2492,華新科,TSE,312018,9000
2015,豐興,TSE,285062,0
1444,力麗,TSE,192437,0
5471,松翰,TSE,233060,0
4306,炎洲,TSE,300000,0
6155,鈞寶,TSE,229723,0
3189,景碩,TSE,2039411,-1690000
6442,光聖,TSE,242842,33000
9921,巨大,TSE,277238,0
9914,美利達,TSE,269950,0
2302,麗正,TSE,201429,0
9941,裕融,TSE,265858,1000
2258,鴻華先進-創,TSE,247000,0
1215,卜蜂,TSE,255725,0
1712,興農,TSE,246563,-11551
2543,皇昌,TSE,259394,0
4938,和碩,TSE,-7805,42000
1104,環泥,TSE,235000,1000
1616,億泰,TSE,240016,0
3005,神基,TSE,330529,-59349
2417,圓剛,TSE,234757,0
6196,帆宣,TSE,249142,1000
4739,康普,TSE,298000,0
2636,台驊控股,TSE,213054,0
9917,中保科,TSE,152522,75000
4536,拓凱,TSE,226720,0
1201,味全,TSE,213000,0
2425,承啟,TSE,159703,0
4722,國精化,TSE,281154,0
2504,國產,TSE,267110,-26645
3024,憶聲,TSE,190000,0
3031,佰鴻,TSE,198885,0
2534,宏盛,TSE,249000,0
6558,興能高,TSE,212000,0
6706,惠特,TSE,320357,0
2630,亞航,TSE,205971,0
2913,農林,TSE,248000,0
9910,豐泰,TSE,190851,1000
9934,成霖,TSE,173443,0
6531,愛普*,TSE,227373,-14000
2537,聯上發,TSE,208000,0
2511,太子,TSE,182200,0
2413,環科,TSE,184500,0
2201,裕隆,TSE,261000,2000
2495,普安,TSE,221843,0
2233,宇隆,TSE,189930,0
2102,泰豐,TSE,165156,0
6414,樺漢,TSE,255586,-1000
1466,聚隆,TSE,169000,0
2467,志聖,TSE,-15439,6000
3036,文曄,TSE,23940,37000
1234,黑松,TSE,150000,0
9935,慶豐富,TSE,159104,-4284
9940,信義,TSE,178430,0
3703,欣陸,TSE,161000,1000
2365,昆盈,TSE,165000,0
1467,南緯,TSE,197523,0
6863,永道-KY,TSE,150195,0
4949,有成精密,TSE,157850,0
2211,長榮鋼,TSE,196254,0
6224,聚鼎,TSE,155040,0
1231,聯華食,TSE,154141,0
2923,鼎固-KY,TSE,172200,0
2530,華建,TSE,118150,-14998
2206,三陽工業,TSE,158810,1000
2849,安泰銀,TSE,138000,0
6605,帝寶,TSE,145454,0
2428,興勤,TSE,156000,0
1702,南僑,TSE,142113,0
1720,生達,TSE,131000,0
3022,威強電,TSE,165023,0
2421,建準,TSE,158196,0
6573,虹揚-KY,TSE,113300,0
2607,榮運,TSE,132030,0
1598,岱宇,TSE,165000,0
7788,松川精密,TSE,179000,0
5283,禾聯碩,TSE,127400,0
6592,和潤企業,TSE,154039,-9429
1232,大統益,TSE,129322,0
5285,界霖,TSE,130905,0
2707,晶華,TSE,120105,0
3048,益登,TSE,136950,0
4977,眾達-KY,TSE,171990,0
5243,乙盛-KY,TSE,175515,0
3026,禾伸堂,TSE,110000,3000
6598,ABC-KY,TSE,103789,0
4566,時碩工業,TSE,125160,0
6838,台新藥,TSE,119000,0
6579,研揚,TSE,111917,0
5608,四維航,TSE,139552,0
9919,康那香,TSE,32000,0
6854,錼創科技-KY創,TSE,106900,0
6790,永豐實,TSE,102297,0
6285,啟碁,TSE,248865,2000
8476,台境*,TSE,93000,0
2505,國揚,TSE,113000,0
4104,佳醫,TSE,94300,0
6449,鈺邦,TSE,101124,0
7827,漢康-KY創,TSE,86050,0
3021,鴻名,TSE,83250,0
6550,北極星藥業-KY,TSE,107000,0
2539,櫻花建,TSE,166000,0
6277,宏正,TSE,81560,0
9930,中聯資源,TSE,97000,0
9908,大台北,TSE,102467,0
5519,隆大,TSE,162000,0
2072,世紀風電,TSE,112000,0
6657,華安,TSE,100000,0
2753,八方雲集,TSE,93117,-1975
2614,東森,TSE,100111,0
6533,晶心科,TSE,95853,3000
1476,儒鴻,TSE,105175,0
1603,華電,TSE,78000,0
1808,潤隆,TSE,107043,0
2360,致茂,TSE,-447697,435068
2377,微星,TSE,420231,14000
6585,鼎基,TSE,80040,0
2243,宏旭-KY,TSE,68100,0
2442,新美齊,TSE,84000,0
1464,得力,TSE,62785,0
2441,超豐,TSE,717787,1000
6426,統新,TSE,80881,0
2491,吉祥全,TSE,76000,0
5531,鄉林,TSE,104000,0
7610,聯友金屬-創,TSE,81843,0
6861,睿生光電,TSE,76190,0
6669,緯穎,TSE,-57627,140119
1310,台苯,TSE,81000,0
4720,德淵,TSE,80900,0
3346,麗清,TSE,80100,0
3701,大眾控,TSE,81042,0
1109,信大,TSE,40000,0
1597,直得,TSE,143445,0
1219,福壽,TSE,50191,0
6890,來億-KY,TSE,83427,0
1737,臺鹽,TSE,66000,0
3550,聯穎,TSE,76940,0
6589,台康生技,TSE,72910,0
4736,泰博,TSE,58883,0
9802,鈺齊-KY,TSE,78000,0
1786,科妍,TSE,82195,0
2388,威盛,TSE,155545,18000
6534,正瀚-創,TSE,66000,0
6715,嘉基,TSE,74000,0
7730,暉盛-創,TSE,70300,0
2038,海光,TSE,100000,0
2014,中鴻,TSE,66900,0
8454,富邦媒,TSE,73571,0
1110,東泥,TSE,66000,0
6472,保瑞,TSE,82818,0
3583,辛耘,TSE,117239,-26000
1535,中宇,TSE,59000,0
6768,志強-KY,TSE,68005,0
2908,特力,TSE,48857,0
3705,永信,TSE,40000,0
1806,冠軍,TSE,62000,0
4414,如興,TSE,63000,0
6205,詮欣,TSE,66616,0
2762,世界健身-KY,TSE,58865,0
2739,寒舍,TSE,54000,0
2480,敦陽科,TSE,49786,0
8249,菱光,TSE,26000,0
6405,悅城,TSE,60100,0
6416,瑞祺電通,TSE,37200,0
9942,茂順,TSE,51116,0
2852,第一保,TSE,29000,0
1225,福懋油,TSE,59000,0
4155,訊映,TSE,55990,0
8033,雷虎,TSE,45548,0
3591,艾笛森,TSE,68498,0
3563,牧德,TSE,74038,0
2608,嘉里大榮,TSE,30000,0
8210,勤誠,TSE,63115,1000
6947,台鎔科技,TSE,54000,0
7822,倍利科,TSE,53200,0
1414,東和,TSE,52000,0
7786,東方風能,TSE,53769,0
2546,根基,TSE,40152,1000
2597,潤弘,TSE,51108,0
5236,凌陽創新,TSE,45949,0
2029,盛餘,TSE,39000,0
2025,千興,TSE,39000,0
3002,歐格,TSE,12700,0
4164,承業醫,TSE,52000,0
1506,正道,TSE,48004,0
2347,聯強,TSE,-757681,480000
1762,中化生,TSE,58087,0
1903,士紙,TSE,49000,0
9943,好樂迪,TSE,41000,0
6869,雲豹能源,TSE,68691,0
3229,晟鈦,TSE,38000,0
1203,味王,TSE,40000,0
2538,基泰,TSE,38000,0
5244,弘凱,TSE,47000,0
7722,LINEPAY,TSE,44393,0
3652,精聯,TSE,13200,0
3017,奇鋐,TSE,-282537,298059
5258,虹堡,TSE,44800,0
9902,台火,TSE,47158,0
2414,精技,TSE,5000,0
8222,寶一,TSE,43991,0
3028,增你強,TSE,68000,-23000
8374,羅昇,TSE,56415,0
2706,第一店,TSE,28000,0
6136,富爾特,TSE,7000,0
4737,華廣,TSE,27000,0
7769,鴻勁,TSE,-30256,65610
5225,東科-KY,TSE,43265,0
8114,振樺電,TSE,40939,0
4555,氣立,TSE,31100,0
3266,昇陽,TSE,36000,0
2438,翔耀,TSE,10000,0
4564,元翎,TSE,23043,0
2816,旺旺保,TSE,26000,0
2701,萬企,TSE,28000,0
2516,新建,TSE,9000,0
6719,力智,TSE,81947,1000
8011,台通,TSE,35000,0
2028,威致,TSE,52000,0
2723,美食-KY,TSE,33000,0
1721,三晃,TSE,29072,0
5525,順天,TSE,30000,0
5007,三星,TSE,27000,0
3376,新日興,TSE,73012,0
2906,高林,TSE,31000,0
1218,泰山,TSE,48000,0
2013,中鋼構,TSE,73000,0
6885,全福生技,TSE,30951,0
8341,日友,TSE,30610,0
3167,大量,TSE,330087,-336000
1558,伸興,TSE,25040,0
1437,勤益控,TSE,18000,0
2450,神腦,TSE,20000,0
5706,鳳凰,TSE,12400,0
6914,阜爾運通,TSE,24230,0
6958,日盛台駿,TSE,27000,0
1432,大魯閣,TSE,-9000,0
4770,上品,TSE,28300,0
5306,桂盟,TSE,19116,0
3716,中化控股,TSE,18000,0
3447,展達,TSE,27000,0
9937,全國,TSE,23000,0
3040,遠見,TSE,3100,0
1524,耿鼎,TSE,16000,0
6862,三集瑞-KY,TSE,41549,0
7768,頌勝科技,TSE,24000,0
1537,廣隆,TSE,19667,0
1733,五鼎,TSE,18602,0
8462,柏文,TSE,17210,0
6670,復盛應用,TSE,49125,0
2514,龍邦,TSE,22000,0
7795,長廣,TSE,22010,0
2466,冠西電,TSE,24620,0
4195,基米-創,TSE,25300,0
6206,飛捷,TSE,9821,0
1468,昶和,TSE,18000,0
7818,溢泰實業,TSE,17000,0
8429,金麗-KY,TSE,23000,0
2228,劍麟,TSE,8002,0
6183,關貿,TSE,18000,0
2204,中華,TSE,39281,-11946
2355,敬鵬,TSE,163500,0
4178,永笙-KY,TSE,-35987,0
2373,震旦行,TSE,15000,0
2012,春雨,TSE,-7000,0
6582,申豐,TSE,4600,0
4583,台灣精銳,TSE,13000,0
1522,堤維西,TSE,18487,0
6906,現觀科,TSE,7500,0
9926,新海,TSE,16000,0
2506,太設,TSE,9000,0
1614,三洋電,TSE,12000,0
9933,中鼎,TSE,3833,-2200
1410,南染,TSE,16000,0
2434,統懋,TSE,8000,0
2432,倚天酷碁-創,TSE,7000,0
1707,葡萄王,TSE,14989,0
2464,盟立,TSE,118039,0
6281,全國電,TSE,8600,0
6949,沛爾生醫-創,TSE,13100,0
6937,天虹,TSE,76915,0
1449,佳和,TSE,11028,0
1726,永記,TSE,13010,0
6128,上福,TSE,6000,0
9905,大華,TSE,5000,0
9955,佳龍,TSE,14700,0
4562,穎漢,TSE,14024,0
6581,鋼聯,TSE,12000,0
6115,鎰勝,TSE,2000,0
2109,華豐,TSE,8000,0
8404,百和興業-KY,TSE,13200,0
3679,新至陞,TSE,13000,-963
2509,全坤建,TSE,12000,0
2904,匯僑,TSE,5000,0
6184,大豐電,TSE,14000,0
5533,皇鼎,TSE,-1000,0
1465,偉全,TSE,9648,0
3653,健策,TSE,-394928,401016
1817,凱撒衛,TSE,8059,0
5546,永固-KY,TSE,12005,0
1805,寶徠,TSE,12000,0
3150,鈺寶-創,TSE,1000,0
6658,聯策,TSE,-8400,0
8162,微矽電子-創,TSE,-17900,0
2415,錩新,TSE,-13729,0
5522,遠雄,TSE,5000,-7951
6988,威力暘-創,TSE,-200,0
8463,潤泰材,TSE,5000,0
1473,台南,TSE,11000,0
9931,欣高,TSE,11000,0
2227,裕日車,TSE,8965,0
6933,AMAX-KY,TSE,11065,0
2642,宅配通,TSE,9000,0
6552,易華電,TSE,-11000,0
4169,泰宗,TSE,10000,0
2007,燁興,TSE,10000,0
1541,錩泰,TSE,9000,0
1453,大將,TSE,1690,0
1457,宜進,TSE,7666,0
3296,勝德,TSE,-3400,0
4148,全宇生技-KY,TSE,9000,0
5538,東明-KY,TSE,6000,0
6722,輝創,TSE,-1000,0
6902,GOGOLOOK,TSE,13000,0
9924,福興,TSE,1000,0
9944,新麗,TSE,4000,0
1451,年興,TSE,-5000,0
1452,宏益,TSE,7000,0
1324,地球,TSE,-2000,0
2008,高興昌,TSE,0,0
1731,美吾華,TSE,-2000,0
1617,榮星,TSE,-17556,0
8467,波力-KY,TSE,6568,0
5434,崇越,TSE,-1221,1000
2247,汎德永業,TSE,9384,-997
6921,嘉雨思-創,TSE,3000,0
8443,阿瘦,TSE,6000,0
8488,吉源-KY,TSE,8000,0
8367,建新國際,TSE,4000,0
2433,互盛電,TSE,2000,0
1475,業旺,TSE,6000,0
4137,麗豐-KY,TSE,4000,-2083
1233,天仁,TSE,6500,0
2345,智邦,TSE,-125826,48091
1323,永裕,TSE,3173,0
6409,旭隼,TSE,30006,0
5515,建國,TSE,6344,0
9928,中視,TSE,0,0
2024,志聯,TSE,7000,0
7631,聚賢研發-創,TSE,2556,0
1587,吉茂,TSE,6300,0
1583,程泰,TSE,-2000,0
1474,弘裕,TSE,7000,0
1235,興泰,TSE,6000,0
1752,南光,TSE,2000,0
9918,欣天然,TSE,6000,0
8411,福貞-KY,TSE,-3000,0
3054,立萬利,TSE,5000,0
8442,威宏-KY,TSE,-1000,-1205
2520,冠德,TSE,10626,1000
1623,大東電,TSE,6034,0
2524,京城,TSE,10146,0
2901,欣欣,TSE,0,0
6965,中傑-KY,TSE,6000,0
4438,廣越,TSE,4000,0
8481,政伸,TSE,3000,0
1725,元禎,TSE,4000,0
1236,宏亞,TSE,2000,0
1441,大東,TSE,5000,0
1463,強盛新,TSE,4000,0
1525,江申,TSE,1000,0
6197,佳必琪,TSE,41382,0
7823,奧義賽博-KY創,TSE,2000,0
1418,東華,TSE,-1267,0
6969,成信實業*-創,TSE,4700,0
3432,台端,TSE,4532,0
6955,邦睿生技-創,TSE,302,0
6645,金萬林-創,TSE,0,0
6655,科定,TSE,4000,0
6464,台數科,TSE,-5000,0
2722,夏都,TSE,-6000,0
2945,三商家購,TSE,3000,0
1906,寶隆,TSE,2000,0
1626,艾美特-KY,TSE,3000,0
6771,平和環保-創,TSE,2080,0
1413,宏洲,TSE,5700,0
2702,華園,TSE,17500,0
1517,利奇,TSE,7273,0
2114,鑫永銓,TSE,-1938,0
1472,三洋實業,TSE,1,0
1470,大統新創,TSE,3000,0
1521,大億,TSE,0,0
1443,立益物流,TSE,3000,0
1341,富林-KY,TSE,3000,0
2254,巨鎧精密-創,TSE,0,0
9929,秋雨,TSE,1000,0
6794,向榮生技,TSE,-2000,0
6936,永鴻生技,TSE,1000,0
4935,茂林-KY,TSE,-14000,0
4581,光隆精密-KY,TSE,1000,0
3138,耀登,TSE,3337,0
6754,匯僑設計,TSE,1402,0
6957,裕慶-KY,TSE,-3900,0
2496,卓越,TSE,2156,0
3168,眾福科,TSE,5134,0
8021,尖點,TSE,-4899,0
4994,傳奇,TSE,-900,0
3321,同泰,TSE,-72943,0
3164,景岳,TSE,-2000,0
6807,峰源-KY,TSE,2000,0
6606,建德工業,TSE,-5000,0
6952,大武山,TSE,0,0
8482,商億-KY,TSE,2000,0
1776,展宇,TSE,-8000,0
2397,友通,TSE,0,0
1446,宏和,TSE,2000,0
1423,利華,TSE,-9000,0
8478,東哥遊艇,TSE,2648,0
4439,冠星-KY,TSE,600,0
8487,愛爾達-創,TSE,-3600,0
6924,榮惠-KY創,TSE,-2317,0
2115,六暉-KY,TSE,-5876,0
6201,亞弘電,TSE,79,0
4545,銘鈺,TSE,-22000,0
7760,享溫馨,TSE,-6000,0
7689,大鵬科CLMX,TSE,1000,0
2712,遠雄來,TSE,1000,0
2380,虹光,TSE,1000,0
1438,三地開發,TSE,0,0
1220,台榮,TSE,-10000,0
2383,台光電,TSE,-12089,-38947
1256,鮮活果汁-KY,TSE,-3400,0
6230,尼得科超眾,TSE,2400,0
6541,泰福-KY,TSE,0,0
2704,國賓,TSE,-26000,0
3557,嘉威,TSE,1000,0
6887,寶綠特-KY,TSE,-5000,0
6674,鋐寶科技,TSE,0,0
4190,佐登-KY,TSE,0,0
7732,金興精密,TSE,-3000,0
8466,美吉吉-KY,TSE,-9000,0
1512,瑞利,TSE,0,0
1456,怡華,TSE,-1000,0
9906,欣巴巴,TSE,3799,0
3130,一零四,TSE,-4459,0
6666,羅麗芬-KY,TSE,-1000,0
7835,永悅健康-創,TSE,-1000,0
1615,大山,TSE,-6000,0
2231,為升,TSE,20091,0
3338,泰碩,TSE,-11557,0
2364,倫飛,TSE,-3381,0
2545,皇翔,TSE,-1000,0
1734,杏輝,TSE,-59462,0
6934,心誠鎂,TSE,-1790,0
4569,六方科-KY,TSE,-1950,0
7736,虎山,TSE,-8000,0
1338,廣華-KY,TSE,-7000,0
1538,正峰,TSE,-2000,0
2248,華勝-KY,TSE,-3525,0
2468,華經,TSE,-900,0
7705,三商餐飲,TSE,-4000,0
8940,新天地,TSE,-6000,0
1730,花仙子,TSE,-4000,0
2477,美隆電,TSE,1000,-3472
2239,英利-KY,TSE,-4300,0
4807,日成-KY,TSE,-35586,0
5288,豐祥-KY,TSE,-18436,8000
4426,利勤,TSE,21000,0
6671,三能-KY,TSE,-6000,0
1439,雋揚,TSE,-5000,0
1435,中福,TSE,-3000,0
1732,毛寶,TSE,-6300,0
4967,十銓,TSE,29682,0
4930,燦星網,TSE,-7000,0
8201,無敵,TSE,-6000,0
9946,三發地產,TSE,-27000,0
1315,達新,TSE,-8000,0
6916,華凌,TSE,-5000,0
3617,碩天,TSE,3921,0
6928,攸泰科技,TSE,-6596,0
6641,基士德-KY,TSE,-10000,0
1516,川飛,TSE,-8738,0
1419,新紡,TSE,7000,0
6283,淳安,TSE,-8000,0
6431,光麗-KY,TSE,-12000,0
2910,統領,TSE,-6000,0
5215,科嘉-KY,TSE,-13000,0
6591,動力-KY,TSE,-7999,0
6614,資拓宏宇,TSE,-11700,0
6918,愛派司,TSE,-11000,0
3494,誠研,TSE,-9000,0
8499,鼎炫-KY,TSE,-12300,0
2939,永邑-KY,TSE,-17000,0
4552,力達-KY,TSE,-16000,0
2424,隴華,TSE,-10000,0
7765,中華資安,TSE,-9300,0
6796,晉弘,TSE,-10690,0
2062,橋椿,TSE,-14000,0
7721,微程式,TSE,-12000,0
2612,中航,TSE,-15000,0
1339,昭輝,TSE,-17000,0
1455,集盛,TSE,-27000,0
6166,凌華,TSE,-20354,0
2431,聯昌,TSE,-11200,0
2440,太空梭,TSE,2520,0
6515,穎崴,TSE,-12705,1000
2423,固緯,TSE,-41999,0
1539,巨庭,TSE,-11000,0
6792,詠業,TSE,-23000,0
4441,振大環球,TSE,-19000,0
2731,雄獅,TSE,-30000,0
4999,鑫禾,TSE,-14800,0
5484,慧友,TSE,-18900,0
7791,皇家可口,TSE,-19000,0
1471,首利,TSE,-14000,0
6625,必應,TSE,-35060,0
6908,宏碁遊戲-創,TSE,-11000,0
4540,全球傳動,TSE,4923,0
4106,雃博,TSE,-23414,0
2613,中櫃,TSE,-15000,0
6835,圓裕,TSE,-21000,0
1454,台富,TSE,-16000,0
7803,雲象科技-創,TSE,-22500,0
6931,青松健康,TSE,-19000,0
6504,南六,TSE,-18800,0
2535,達欣工,TSE,-43139,0
4133,亞諾法,TSE,-17000,0
3057,喬鼎,TSE,-17000,0
1445,大宇,TSE,-4000,0
6216,居易,TSE,-16000,0
1530,亞崴,TSE,-30915,0
8464,億豐,TSE,-17409,0
4590,富田-創,TSE,-19100,0
6923,中台,TSE,-19860,0
5292,華懋,TSE,-17000,0
6668,中揚光,TSE,-33000,0
3686,達能,TSE,-29000,0
2430,燦坤,TSE,-24000,0
1321,大洋,TSE,8000,0
2314,台揚,TSE,-21000,0
4119,旭富,TSE,-21100,0
7750,新代,TSE,-24294,13000
6951,青新-創,TSE,-32000,0
4557,永新-KY,TSE,-22920,0
4560,強信-KY,TSE,-25000,0
1417,嘉裕,TSE,-21000,0
6743,安普新,TSE,-62000,-3758
9911,櫻花,TSE,-39000,0
1532,勤美,TSE,-23400,0
3094,聯傑,TSE,-37062,0
4572,駐龍,TSE,-30400,0
9927,泰銘,TSE,-29454,0
1527,鑽全,TSE,-55540,0
2488,漢平,TSE,-34700,0
5284,jpp-KY,TSE,-377,0
6214,精誠,TSE,-30796,0
3518,柏騰,TSE,-10900,0
1325,恆大,TSE,-25845,0
3050,鈺德,TSE,-24000,0
6742,澤米,TSE,-29000,0
3003,健和興,TSE,-41972,0
4588,玖鼎電力,TSE,-30000,0
2850,新產,TSE,-28800,0
1103,嘉泥,TSE,-47972,0
3308,聯德,TSE,-28000,0
2427,三商電,TSE,-29000,0
2059,川湖,TSE,-118981,75010
2107,厚生,TSE,-61258,0
2929,淘帝-KY,TSE,-53406,0
2617,台航,TSE,-4180,0
3043,科風,TSE,-56904,0
3047,訊舟,TSE,-33580,0
2748,雲品,TSE,-46920,0
5234,達興材料,TSE,53647,0
3029,零壹,TSE,-27026,0
6831,邁科,TSE,-2888,-34000
8104,錸寶,TSE,-32000,0
4582,聚恆-創,TSE,-35950,0
1783,和康生,TSE,-18000,0
1760,寶齡富錦,TSE,-26000,0
1460,宏遠,TSE,-30721,0
8103,瀚荃,TSE,1760,0
6272,驊陞,TSE,-35000,0
2033,佳大,TSE,-38000,0
1736,喬山,TSE,-19476,-20000
8045,達運光電,TSE,-35000,0
6689,伊雲谷,TSE,-35990,0
2349,錸德,TSE,-35234,0
7749,意騰-KY,TSE,-32227,0
7740,熙特爾-創,TSE,-35000,0
8072,陞泰,TSE,-43000,0
2611,志信,TSE,-41000,0
2362,藍天,TSE,-30179,0
2461,光群雷,TSE,9000,0
4108,懷特,TSE,-39000,0
1340,勝悅-KY,TSE,-41000,0
3004,豐達科,TSE,-41400,0
1735,日勝化,TSE,-19300,0
6781,AES-KY,TSE,-12581,0
2459,敦吉,TSE,-47300,0
4766,南寶,TSE,-37400,0
2832,台產,TSE,-51060,-4500
2390,云辰,TSE,5000,0
2069,運錩,TSE,-67000,0
6698,旭暉應材,TSE,-59000,0
3607,谷崧,TSE,-87000,0
1563,巧新,TSE,-97996,0
2460,建通,TSE,-46000,0
6994,富威電力,TSE,-44450,0
6526,達發,TSE,-44691,5000
6776,展碁國際,TSE,-63500,0
2020,美亞,TSE,-53000,0
3023,信邦,TSE,-93954,12000
6909,創控,TSE,-52000,0
1108,幸福,TSE,-75000,0
7821,神數,TSE,-32012,0
1326,台化,TSE,314472,3000
2465,麗臺,TSE,-71624,0
4771,望隼,TSE,-50000,0
1533,車王電,TSE,-38000,0
3090,日電貿,TSE,94590,-111000
3092,鴻碩,TSE,-54000,0
6756,威鋒電子,TSE,-63900,0
1708,東鹼,TSE,6038,0
3305,昇貿,TSE,33312,0
3257,虹冠電,TSE,-88000,0
6117,迎廣,TSE,-43500,0
8016,矽創,TSE,-44725,7000
2030,彰源,TSE,-71806,0
6176,瑞儀,TSE,52161,0
3437,榮創,TSE,-59000,0
2348,海悅,TSE,-19151,0
1568,倉佑,TSE,-124000,0
3027,盛達,TSE,-61114,0
1531,高林股,TSE,-74000,0
6873,泓德能源,TSE,-52965,0
7780,大研生醫*,TSE,-45000,0
4952,凌通,TSE,-110200,0
3416,融程電,TSE,-62501,0
6805,富世達,TSE,-157787,110000
3588,通嘉,TSE,-70171,0
8473,山林水,TSE,-83050,0
1436,華友聯,TSE,-71685,0
3530,晶相光,TSE,-73000,0
3052,夆典,TSE,-71000,0
5203,訊連,TSE,-78719,0
6165,浪凡,TSE,-69900,0
1713,國化,TSE,-90000,0
3528,安馳,TSE,-77861,0
4585,達明,TSE,-68000,0
