股票代號,股票名稱,市場,收盤價,5日均線,20日均線,今日融資增減,今日融券增減,近3日融資增減,近3日融券增減,5日均量(張),籌碼診斷,is_squeeze,is_major_fire,is_retail_trap
8454,富邦媒,TSE,245.5,245.1,256.57,31,-2,"(+38, -9, +31)","(+5, +0, -2)",1249,【主力點火資】,False,True,True
3209,全科,TSE,55.8,54.74,57.4,30,1,"(-161, +33, +30)","(-35, -2, +1)",1649,【主力點火資】,False,True,True
2404,漢唐,TSE,1100.0,1050.0,1150.33,29,2,"(-91, -12, +29)","(+6, -1, +2)",2733,【主力點火資】,False,True,True
2436,偉詮電,TSE,54.9,54.08,61.36,26,53,"(-497, -61, +26)","(-271, -61, +53)",2414,【主力點火資】,False,True,True
6548,長科*,OTC,65.0,62.78,74.53,26,33,"(-1128, +205, +26)","(+216, -214, +33)",5123,【主力點火資】,False,True,True
2646,星宇航空,TSE,21.65,21.62,21.39,25,-2,"(-142, +14, +25)","(-12, +2, -2)",6591,【主力點火資】,False,True,False
4973,廣穎,OTC,129.0,128.1,146.85,24,15,"(-283, -90, +24)","(-2, -2, +15)",1503,【主力點火資】,False,True,True
6415,矽力*-KY,TSE,413.0,403.5,476.93,23,5,"(-262, +21, +23)","(-8, +3, +5)",4508,【主力點火資】,False,True,True
3034,聯詠,TSE,519.0,505.1,494.63,17,-5,"(-40, -48, +17)","(+15, -5, -5)",4881,【主力點火資】,False,True,False
3665,貿聯-KY,TSE,2100.0,2093.0,1980.02,16,-13,"(-129, +13, +16)","(-16, +10, -13)",3266,【主力點火資】,False,True,False
2905,三商,TSE,17.1,16.5,15.76,15,0,"(+88, +17, +15)","(+0, +0, +0)",1576,【主力點火資】,False,True,False
6163,華電網,OTC,38.5,38.24,42.75,14,-4,"(-692, -26, +14)","(+9, +3, -4)",1332,【主力點火資】,False,True,True
2385,群光,TSE,106.0,104.2,105.35,13,-12,"(-237, -106, +13)","(+54, +17, -12)",4341,【主力點火資】,False,True,False
6789,采鈺,TSE,423.5,418.9,479.88,13,0,"(-774, -49, +13)","(-2, +8, +0)",1852,【主力點火資】,False,True,True
1476,儒鴻,TSE,346.0,343.4,338.02,9,2,"(-41, -41, +9)","(+0, +8, +2)",2187,【主力點火資】,False,True,False
4967,十銓,TSE,233.5,219.6,225.15,9,-19,"(-74, -40, +9)","(-26, +42, -19)",3798,【主力點火資】,False,True,False
1526,日馳,TSE,18.15,18.1,16.11,8,3,"(+155, -76, +8)","(+27, -13, +3)",3834,【主力點火資】,False,True,False
2881,富邦金,TSE,130.0,126.5,125.6,8,-19,"(-175, +32, +8)","(+66, +20, -19)",24600,【主力點火資】,False,True,False
3028,增你強,TSE,61.5,60.3,68.46,8,-16,"(-136, +36, +8)","(-5, +0, -16)",1947,【主力點火資】,False,True,True
5876,上海商銀,TSE,45.45,44.65,42.71,8,7,"(-25, -47, +8)","(+1, +11, +7)",18127,【主力點火資】,False,True,False
2603,長榮,TSE,204.0,202.0,199.0,6,-76,"(-203, -145, +6)","(+141, -38, -76)",8016,【主力點火資】,False,True,False
3005,神基,TSE,114.0,110.7,111.88,3,1,"(-30, -91, +3)","(-2, +2, +1)",4601,【主力點火資】,False,True,False
8105,凌巨,TSE,15.75,15.61,17.84,1,0,"(-111, -66, +1)","(-1, -10, +0)",3413,【主力點火資】,False,True,True
6239,力成,TSE,235.5,239.75,283.88,5596,-16,"(-2545, +88, +5596)","(+0, +93, -16)",20763,【散戶套牢資 / 留意斷頭】,False,False,True
5483,中美晶,OTC,157.0,173.0,211.26,3855,-15,"(-56, -870, +3855)","(+702, -780, -15)",36672,【散戶套牢資 / 留意斷頭】,False,False,True
2344,華邦電,TSE,130.0,136.5,159.65,3763,-167,"(-3646, -18652, +3763)","(-3740, -1114, -167)",96464,【散戶套牢資 / 留意斷頭】,False,False,True
6147,頎邦,OTC,130.0,133.8,177.25,2829,11,"(-3645, -2530, +2829)","(-53, -16, +11)",40449,【散戶套牢資 / 留意斷頭】,False,False,True
1718,中纖,TSE,8.73,9.31,12.58,2129,-36,"(-850, -532, +2129)","(+29, +10, -36)",38068,【散戶套牢資 / 留意斷頭】,False,False,True
