股票代號,股票名稱,市場,收盤價,5日均線,20日均線,今日融資增減,今日融券增減,近3日融資增減,近3日融券增減,5日均量(張),籌碼診斷,is_squeeze,is_major_fire,is_retail_trap
6592,和潤企業,TSE,60.9,60.72,60.47,15,0,"(-15, +0, +15)","(+0, +0, +0)",511,【主力點火資】,False,True,False
6830,汎銓,TSE,380.5,350.7,375.65,15,31,"(-247, +62, +15)","(-105, +14, +31)",1954,【主力點火資】,False,True,False
6834,天二科技,TSE,87.7,79.3,101.78,15,11,"(-260, +0, +15)","(-4, +4, +11)",2208,【主力點火資】,False,True,True
6944,兆聯實業,TSE,726.0,701.6,746.22,15,3,"(-7, +8, +15)","(+0, +1, +3)",767,【主力點火資】,False,True,True
8081,致新,TSE,250.0,243.3,259.1,15,0,"(-16, +1, +15)","(+3, -2, +0)",1057,【主力點火資】,False,True,True
3093,港建*,OTC,43.75,42.97,49.48,15,0,"(-288, +115, +15)","(-1, -2, +0)",884,【主力點火資】,False,True,True
2342,茂矽,TSE,33.65,32.5,42.22,14,3,"(-122, +46, +14)","(-60, -5, +3)",2672,【主力點火資】,False,True,True
6189,豐藝,TSE,47.2,46.48,48.54,14,0,"(-23, -8, +14)","(-1, +2, +0)",738,【主力點火資】,False,True,True
6412,群電,TSE,78.7,77.36,82.61,14,0,"(-33, -17, +14)","(-2, +2, +0)",1321,【主力點火資】,False,True,True
6491,晶碩,TSE,356.0,329.4,347.32,14,0,"(-30, +13, +14)","(-1, +0, +0)",742,【主力點火資】,False,True,False
2467,志聖,TSE,497.5,477.6,537.3,13,2,"(-49, +0, +13)","(-42, -8, +2)",1831,【主力點火資】,False,True,True
3209,全科,TSE,55.5,54.4,57.16,13,-1,"(+33, +30, +13)","(-2, +1, -1)",1610,【主力點火資】,False,True,True
9941,裕融,TSE,81.9,81.9,82.01,13,0,"(+2, -17, +13)","(+0, +0, +0)",1030,【主力點火資】,False,True,True
5452,佶優,OTC,25.6,24.37,27.64,13,-2,"(-10, -65, +13)","(+0, +0, -2)",727,【主力點火資】,False,True,True
6291,沛亨,OTC,333.5,321.3,388.25,13,1,"(+4, +76, +13)","(-7, +4, +1)",564,【主力點火資】,False,True,True
3533,嘉澤,TSE,1970.07,1790.25,1901.04,12,0,"(+0, +81, +12)","(+0, +0, +0)",1043,【主力點火資】,False,True,False
1569,濱川,OTC,39.85,38.69,43.57,12,-12,"(-118, +21, +12)","(+10, -9, -12)",700,【主力點火資】,False,True,True
5457,宣德,OTC,27.25,27.21,29.06,12,-37,"(-12, -12, +12)","(+39, -2, -37)",862,【主力點火資】,False,True,True
1104,環泥,TSE,26.9,26.88,26.87,11,0,"(-22, +8, +11)","(+0, +6, +0)",920,【主力點火資】,False,True,False
1476,儒鴻,TSE,346.5,344.4,339.2,11,1,"(-41, +9, +11)","(+8, +2, +1)",2135,【主力點火資】,False,True,False
1773,勝一,TSE,151.5,150.1,166.88,11,0,"(-3, +22, +11)","(+0, +0, +0)",789,【主力點火資】,False,True,True
2233,宇隆,TSE,193.5,185.37,213.63,11,-5,"(-84, +116, +11)","(+6, +0, -5)",1249,【主力點火資】,False,True,True
3032,偉訓,TSE,79.0,76.34,78.38,11,-2,"(-5, +20, +11)","(-4, +5, -2)",626,【主力點火資】,False,True,False
6863,永道-KY,TSE,134.0,127.4,108.3,10,1,"(+142, -81, +10)","(-1, +10, +1)",751,【主力點火資】,False,True,False
5299,杰力,OTC,101.5,97.16,101.94,10,0,"(+146, -9, +10)","(-4, +0, +0)",1238,【主力點火資】,False,True,True
6125,廣運,OTC,46.5,45.25,51.69,10,0,"(-171, +49, +10)","(-21, -3, +0)",1155,【主力點火資】,False,True,True
6227,茂綸,OTC,121.0,113.8,113.92,10,0,"(-1, -9, +10)","(-4, -2, +0)",572,【主力點火資】,False,True,False
8091,翔名,OTC,220.0,208.8,252.0,10,4,"(-56, +31, +10)","(-6, -2, +4)",764,【主力點火資】,False,True,True
1307,三芳,TSE,31.35,31.08,31.97,9,0,"(+6, -51, +9)","(+0, +0, +0)",721,【主力點火資】,False,True,True
1618,合機,TSE,38.55,37.57,38.4,9,2,"(-20, +3, +9)","(+6, -7, +2)",631,【主力點火資】,False,True,False
1808,潤隆,TSE,33.1,32.31,31.57,9,7,"(-79, +63, +9)","(+1, +10, +7)",1975,【主力點火資】,False,True,False
3518,柏騰,TSE,25.9,24.58,27.6,9,12,"(-23, +22, +9)","(+0, +1, +12)",534,【主力點火資】,False,True,True
3669,圓展,TSE,39.3,39.23,36.65,9,1,"(-84, -16, +9)","(+2, +1, +1)",1096,【主力點火資】,False,True,False
8215,明基材,TSE,22.85,22.35,25.16,9,3,"(-10, -4, +9)","(+0, +3, +3)",878,【主力點火資】,False,True,True
6510,精測,OTC,2655.0,2454.0,2655.23,9,0,"(+5, +14, +9)","(-2, +1, +0)",559,【主力點火資】,False,True,True
1319,東陽,TSE,71.4,70.92,73.63,8,1,"(-92, +76, +8)","(+0, -2, +1)",3327,【主力點火資】,False,True,True
2442,新美齊,TSE,19.2,19.18,19.26,8,-2,"(+20, -50, +8)","(+1, +1, -2)",1724,【主力點火資】,False,True,True
3048,益登,TSE,50.8,46.09,52.42,8,-19,"(-85, -28, +8)","(+3, -1, -19)",2629,【主力點火資】,False,True,True
4541,晟田,OTC,60.5,60.24,66.07,8,-7,"(-265, +137, +8)","(-40, -5, -7)",6246,【主力點火資】,False,True,True
6259,百徽,OTC,30.2,28.7,33.93,8,0,"(+40, -11, +8)","(+0, +0, +0)",669,【主力點火資】,False,True,True
8076,伍豐,OTC,22.5,22.36,23.96,8,0,"(-9, -3, +8)","(+10, +0, +0)",845,【主力點火資】,False,True,True
5285,界霖,TSE,73.5,69.4,83.83,7,-15,"(-49, +241, +7)","(+2, +2, -15)",1301,【主力點火資】,False,True,True
6757,台灣虎航,TSE,56.5,55.74,55.19,7,0,"(-46, -63, +7)","(+1, +2, +0)",2222,【主力點火資】,False,True,False
8213,志超,TSE,29.7,29.36,31.55,7,0,"(-178, -6, +7)","(+0, +0, +0)",948,【主力點火資】,False,True,True
3163,波若威,OTC,598.0,549.0,597.04,7,45,"(-84, +308, +7)","(-348, +16, +45)",5370,【主力點火資】,False,True,False
3577,泓格,OTC,128.5,121.2,131.8,7,-4,"(-330, +130, +7)","(-2, +2, -4)",1288,【主力點火資】,False,True,True
6485,點序,OTC,59.2,56.48,66.45,7,-2,"(-62, +29, +7)","(-1, +0, -2)",529,【主力點火資】,False,True,True
6643,M31,OTC,408.5,392.4,420.01,7,0,"(-31, -9, +7)","(+31, +5, +0)",692,【主力點火資】,False,True,True
2365,昆盈,TSE,28.45,27.45,30.16,6,0,"(-107, -22, +6)","(-2, -37, +0)",1514,【主力點火資】,False,True,True
6456,GIS-KY,TSE,56.5,54.66,64.28,6,-27,"(-322, +110, +6)","(-45, +5, -27)",3000,【主力點火資】,False,True,True
2355,敬鵬,TSE,38.25,36.68,43.13,5,-11,"(-109, +209, +5)","(-13, +3, -11)",4750,【主力點火資】,False,True,True
2362,藍天,TSE,44.75,42.6,42.8,5,-3,"(-3, +21, +5)","(+1, -2, -3)",1191,【主力點火資】,False,True,False
2468,華經,TSE,33.0,32.69,35.32,5,-1,"(-75, +4, +5)","(-3, +0, -1)",813,【主力點火資】,False,True,True
2614,東森,TSE,18.2,18.11,18.2,5,0,"(-102, +16, +5)","(+0, +0, +0)",755,【主力點火資】,False,True,False
2852,第一保,TSE,27.0,26.76,26.74,5,0,"(-5, +42, +5)","(+0, +0, +0)",560,【主力點火資】,False,True,False
6177,達麗,TSE,47.35,47.32,47.02,5,0,"(+55, +48, +5)","(+0, -3, +0)",1658,【主力點火資】,False,True,False
7799,禾榮科,TSE,352.0,348.6,402.05,5,0,"(-15, -3, +5)","(+0, +2, +0)",570,【主力點火資】,False,True,True
3293,鈊象,OTC,771.0,750.6,727.05,5,-6,"(-82, -104, +5)","(+2, +15, -6)",2179,【主力點火資】,False,True,False
2474,可成,TSE,182.5,181.8,189.18,4,-6,"(-201, +22, +4)","(+0, -8, -6)",3107,【主力點火資】,False,True,True
2486,一詮,TSE,206.5,191.0,227.43,4,66,"(-1316, +250, +4)","(-149, +159, +66)",8092,【主力點火資】,False,True,True
2504,國產,TSE,31.5,31.46,31.56,4,-10,"(-6, +144, +4)","(+0, +9, -10)",2291,【主力點火資】,False,True,True
3050,鈺德,TSE,11.2,11.01,11.73,4,0,"(-30, -42, +4)","(-39, -1, +0)",925,【主力點火資】,False,True,True
3708,上緯投控,TSE,91.5,90.12,99.18,4,0,"(-45, +13, +4)","(+0, +1, +0)",599,【主力點火資】,False,True,True
4532,瑞智,TSE,24.0,23.69,25.01,4,0,"(-55, +19, +4)","(+0, +0, +0)",1266,【主力點火資】,False,True,True
7780,大研生醫*,TSE,16.8,16.76,17.4,4,0,"(+8, -2, +4)","(+0, +0, +0)",1003,【主力點火資】,False,True,True
3663,鑫科,OTC,59.0,57.3,69.6,4,9,"(-162, -26, +4)","(-15, +2, +9)",758,【主力點火資】,False,True,True
3701,大眾控,TSE,36.25,35.89,39.48,3,0,"(-302, -41, +3)","(-22, -1, +0)",768,【主力點火資】,False,True,True
6163,華電網,OTC,39.55,37.95,42.29,3,-30,"(-26, +14, +3)","(+3, -4, -30)",1196,【主力點火資】,False,True,True
1612,宏泰,TSE,30.45,30.15,31.62,2,0,"(-12, -28, +2)","(-6, -2, +0)",1041,【主力點火資】,False,True,True
2206,三陽工業,TSE,64.0,63.94,61.75,2,0,"(-115, -204, +2)","(+1, +11, +0)",1806,【主力點火資】,False,True,False
2838,聯邦銀,TSE,20.9,20.62,21.0,2,0,"(+3, -4, +2)","(-6, +0, +0)",3123,【主力點火資】,False,True,True
4961,天鈺,TSE,153.5,149.4,161.82,2,3,"(+39, -26, +2)","(+0, +1, +3)",648,【主力點火資】,False,True,True
8222,寶一,TSE,35.9,35.7,38.73,2,5,"(-29, -42, +2)","(-8, +0, +5)",1089,【主力點火資】,False,True,True
3078,僑威,OTC,52.3,51.22,53.51,2,0,"(-29, -59, +2)","(-3, -6, +0)",697,【主力點火資】,False,True,True
3303,岱稜,OTC,56.3,52.46,54.03,2,2,"(-15, +29, +2)","(-1, +0, +2)",881,【主力點火資】,False,True,False
8255,朋程,OTC,140.0,134.3,155.32,2,0,"(-12, +41, +2)","(-1, -1, +0)",688,【主力點火資】,False,True,True
1907,永豐餘,TSE,29.15,28.76,28.01,1,0,"(-15, -21, +1)","(+0, +0, +0)",2861,【主力點火資】,False,True,False
2528,皇普,TSE,19.5,19.34,19.29,1,-1,"(-12, -1, +1)","(+0, +0, -1)",581,【主力點火資】,False,True,False
2537,聯上發,TSE,11.05,10.99,11.05,1,0,"(-40, -83, +1)","(+1, +0, +0)",1336,【主力點火資】,False,True,False
2850,新產,TSE,165.0,158.7,149.88,1,0,"(+19, +39, +1)","(+0, +0, +0)",705,【主力點火資】,False,True,False
2851,中再保,TSE,34.8,34.35,36.26,1,-1,"(+62, +68, +1)","(+0, -3, -1)",2571,【主力點火資】,False,True,True
3167,大量,TSE,534.0,496.1,696.78,1,-7,"(-1355, -2954, +1)","(-22, +55, -7)",1621,【主力點火資】,False,True,True
6108,競國,TSE,16.9,16.52,17.2,1,-1,"(-10, +0, +1)","(+10, -5, -1)",935,【主力點火資】,False,True,True
4123,晟德,OTC,38.5,37.98,38.2,1,30,"(-14, +19, +1)","(-8, +0, +30)",2039,【主力點火資】,False,True,False
1101,台泥,TSE,23.8,24.26,23.68,2109,-137,"(+824, -20, +2109)","(-57, +120, -137)",37737,一般資增,False,False,False
1216,統一,TSE,73.0,74.41,75.16,344,-1,"(+2, +203, +344)","(+1, +1, -1)",25302,【散戶套牢資 / 留意斷頭】,False,False,True
6432,今展科,OTC,71.5,72.58,72.72,344,-62,"(-498, -55, +344)","(+55, +36, -62)",3557,【散戶套牢資 / 留意斷頭】,False,False,True
2897,王道銀行,TSE,10.2,10.23,10.07,279,0,"(-245, -24, +279)","(+0, +0, +0)",6469,一般資增,False,False,False
2836,高雄銀,TSE,11.95,12.14,12.16,240,-1,"(-530, +245, +240)","(+0, +1, -1)",8305,【散戶套牢資 / 留意斷頭】,False,False,True
4904,遠傳,TSE,103.5,105.3,101.27,230,-6,"(+1, +13, +230)","(+1, +2, -6)",14121,一般資增,False,False,False
1102,亞泥,TSE,32.7,32.94,32.96,220,4,"(-104, +89, +220)","(+5, -4, +4)",15202,【散戶套牢資 / 留意斷頭】,False,False,True
3045,台灣大,TSE,112.0,113.2,111.37,208,-49,"(-73, +176, +208)","(+9, -16, -49)",14194,一般資增,False,False,False
1402,遠東新,TSE,26.9,27.17,27.03,174,-14,"(-305, +94, +174)","(-4, +14, -14)",15036,【散戶套牢資 / 留意斷頭】,False,False,True
2023,燁輝,TSE,13.7,13.7,13.82,171,0,"(-8, -44, +171)","(+0, +0, +0)",1734,【散戶套牢資 / 留意斷頭】,False,False,True
2348,海悅,TSE,65.86,67.13,68.12,166,0,"(+31, +265, +166)","(+0, +0, +0)",713,【散戶套牢資 / 留意斷頭】,False,False,True
1810,和成,TSE,23.85,24.08,26.91,161,-9,"(-77, +451, +161)","(-118, -35, -9)",9658,【散戶套牢資 / 留意斷頭】,False,False,True
2105,正新,TSE,30.3,30.48,31.87,148,0,"(-5, -242, +148)","(+1, -1, +0)",11713,【散戶套牢資 / 留意斷頭】,False,False,True
6588,東典光電,OTC,86.8,87.96,80.11,130,-93,"(+29, +82, +130)","(+65, +7, -93)",6760,一般資增,False,False,False
2002,中鋼,TSE,18.85,18.94,18.69,119,-27,"(-130, -1123, +119)","(-118, +21, -27)",37756,一般資增,False,False,False
1217,愛之味,TSE,9.85,9.94,9.97,118,-1,"(+77, +167, +118)","(+2, +0, -1)",705,【散戶套牢資 / 留意斷頭】,False,False,True
5464,霖宏,OTC,64.2,65.16,80.84,117,60,"(-179, +204, +117)","(-2, +44, +60)",847,【散戶套牢資 / 留意斷頭】,False,False,True
2913,農林,TSE,10.8,10.96,11.22,93,-2,"(-355, +99, +93)","(+6, +9, -2)",3006,【散戶套牢資 / 留意斷頭】,False,False,True
9907,統一實,TSE,15.05,15.17,15.19,92,15,"(+43, +86, +92)","(+40, -10, +15)",4083,【散戶套牢資 / 留意斷頭】,False,False,True
8054,安國,OTC,79.4,79.59,91.53,82,3,"(-48, -34, +82)","(+1, +0, +3)",1300,【散戶套牢資 / 留意斷頭】,False,False,True
2547,日勝生,TSE,10.3,10.32,10.32,81,-2,"(+108, +37, +81)","(+2, +4, -2)",3079,【散戶套牢資 / 留意斷頭】,False,False,True
2480,敦陽科,TSE,152.5,157.7,159.05,69,-2,"(+1, +33, +69)","(+0, +3, -2)",916,【散戶套牢資 / 留意斷頭】,False,False,True
8383,千附,OTC,68.3,68.9,76.73,67,-18,"(-315, +101, +67)","(-31, +18, -18)",2425,【散戶套牢資 / 留意斷頭】,False,False,True
9910,豐泰,TSE,67.2,69.18,68.2,64,2,"(-50, +8, +64)","(-7, -8, +2)",1832,【散戶套牢資 / 留意斷頭】,False,False,True
4556,旭然,OTC,83.1,89.66,107.96,64,62,"(+9, +63, +64)","(-2, -4, +62)",705,【散戶套牢資 / 留意斷頭】,False,False,True
2243,宏旭-KY,TSE,43.2,43.23,49.94,63,-5,"(-206, +19, +63)","(+3, +0, -5)",655,【散戶套牢資 / 留意斷頭】,False,False,True
2061,風青,OTC,52.8,53.42,60.87,61,-9,"(+112, +42, +61)","(+2, +17, -9)",2690,【散戶套牢資 / 留意斷頭】,False,False,True
2204,中華,TSE,51.5,52.0,52.71,60,1,"(+12, -19, +60)","(-1, +0, +1)",1315,【散戶套牢資 / 留意斷頭】,False,False,True
2530,華建,TSE,19.65,20.24,19.77,59,6,"(+11, +26, +59)","(+16, -6, +6)",1426,【散戶套牢資 / 留意斷頭】,False,False,True
5011,久陽,OTC,17.15,17.63,20.39,59,0,"(-140, -210, +59)","(-2, +2, +0)",643,【散戶套牢資 / 留意斷頭】,False,False,True
6620,漢達,OTC,84.3,88.68,90.68,58,9,"(-41, +175, +58)","(+5, +0, +9)",1931,【散戶套牢資 / 留意斷頭】,False,False,True
4306,炎洲,TSE,14.15,14.16,14.62,57,9,"(+8, +275, +57)","(+0, +0, +9)",1206,【散戶套牢資 / 留意斷頭】,False,False,True
2393,億光,TSE,57.0,57.43,61.74,56,0,"(-10, +21, +56)","(+0, +0, +0)",3256,【散戶套牢資 / 留意斷頭】,False,False,True
2845,遠東銀,TSE,13.35,13.38,13.34,52,-42,"(+16, -42, +52)","(+20, +36, -42)",14733,一般資增,False,False,False
5534,長虹,TSE,77.6,77.9,79.43,47,0,"(-37, -122, +47)","(+0, +0, +0)",883,【散戶套牢資 / 留意斷頭】,False,False,True
6180,橘子,OTC,40.75,41.29,43.18,47,-1,"(-42, +11, +47)","(+13, +0, -1)",558,【散戶套牢資 / 留意斷頭】,False,False,True
3011,今皓,TSE,11.4,11.54,12.28,44,0,"(+46, +68, +44)","(+21, -3, +0)",768,【散戶套牢資 / 留意斷頭】,False,False,True
4716,大立,OTC,16.5,16.56,19.41,38,9,"(+458, +140, +38)","(-2, +8, +9)",798,【散戶套牢資 / 留意斷頭】,False,False,True
1466,聚隆,TSE,15.55,15.72,17.12,37,-1,"(+38, +62, +37)","(-4, -2, -1)",581,【散戶套牢資 / 留意斷頭】,False,False,True
1532,勤美,TSE,21.6,21.61,22.14,36,0,"(-38, +65, +36)","(+0, +0, +0)",996,【散戶套牢資 / 留意斷頭】,False,False,True
3024,憶聲,TSE,12.25,12.26,12.84,36,11,"(+52, +99, +36)","(-3, -2, +11)",1374,【散戶套牢資 / 留意斷頭】,False,False,True
2538,基泰,TSE,9.48,9.5,9.41,33,0,"(-69, -11, +33)","(+1, +0, +0)",537,一般資增,False,False,False
2889,國票金,TSE,15.55,15.56,15.68,30,-20,"(-36, -4, +30)","(+0, +8, -20)",8623,【散戶套牢資 / 留意斷頭】,False,False,True
8261,富鼎,TSE,171.0,172.6,251.05,30,26,"(-981, +539, +30)","(-19, +18, +26)",8409,【散戶套牢資 / 留意斷頭】,False,False,True
2646,星宇航空,TSE,21.35,21.57,21.39,29,-1,"(+14, +25, +29)","(+2, -2, -1)",6847,【散戶套牢資 / 留意斷頭】,False,False,True
1227,佳格,TSE,28.95,29.49,28.92,27,2,"(+9, +14, +27)","(-2, +0, +2)",2202,一般資增,False,False,False
2022,聚亨,TSE,7.56,7.58,7.78,24,1,"(+2, +7, +24)","(+0, -2, +1)",724,【散戶套牢資 / 留意斷頭】,False,False,True
2439,美律,TSE,80.7,81.0,84.51,22,56,"(-35, +224, +22)","(+4, +8, +56)",1669,【散戶套牢資 / 留意斷頭】,False,False,True
2912,統一超,TSE,220.5,227.03,231.05,20,-1,"(+8, +52, +20)","(+0, +4, -1)",4632,【散戶套牢資 / 留意斷頭】,False,False,True
2534,宏盛,TSE,17.15,17.17,16.99,17,0,"(-18, +5, +17)","(+6, -6, +0)",629,一般資增,False,False,False
4162,智擎,OTC,62.0,62.54,64.82,17,0,"(-106, +36, +17)","(+0, +0, +0)",568,【散戶套牢資 / 留意斷頭】,False,False,True
5512,力麒,OTC,7.66,7.69,7.86,16,0,"(-4, +176, +16)","(-1, -1, +0)",875,【散戶套牢資 / 留意斷頭】,False,False,True
6469,大樹,OTC,69.86,73.39,74.38,16,0,"(+11, +7, +16)","(+0, +0, +0)",675,【散戶套牢資 / 留意斷頭】,False,False,True
1219,福壽,TSE,11.0,11.47,11.85,13,0,"(-32, +5, +13)","(-2, -102, +0)",860,【散戶套牢資 / 留意斷頭】,False,False,True
9938,百和,TSE,42.9,42.99,43.27,13,0,"(-48, +29, +13)","(+0, +0, +0)",2342,【散戶套牢資 / 留意斷頭】,False,False,True
1517,利奇,TSE,11.3,11.44,11.3,12,0,"(+53, +20, +12)","(-16, -1, +0)",1040,【散戶套牢資 / 留意斷頭】,False,False,True
2607,榮運,TSE,47.15,47.21,46.9,11,0,"(-3, +7, +11)","(+0, +0, +0)",504,一般資增,False,False,False
9921,巨大,TSE,84.0,85.4,82.54,11,-1,"(+16, +86, +11)","(+10, -21, -1)",2238,一般資增,False,False,False
8476,台境*,TSE,19.2,19.57,22.41,10,1,"(+14, +34, +10)","(-92, -29, +1)",647,【散戶套牢資 / 留意斷頭】,False,False,True
1789,神隆,TSE,19.05,19.25,19.95,9,0,"(+15, -2, +9)","(+0, +0, +0)",719,【散戶套牢資 / 留意斷頭】,False,False,True
2727,王品,TSE,228.0,230.5,224.0,9,0,"(-22, -18, +9)","(+1, +0, +0)",863,一般資增,False,False,False
8473,山林水,TSE,40.3,40.74,43.74,8,-3,"(-12, -58, +8)","(+0, -9, -3)",743,【散戶套牢資 / 留意斷頭】,False,False,True
1442,名軒,TSE,29.15,29.48,29.29,7,0,"(-8, +15, +7)","(-1, +0, +0)",649,【散戶套牢資 / 留意斷頭】,False,False,True
5522,遠雄,TSE,65.1,65.38,66.19,7,0,"(+1, +24, +7)","(+26, -29, +0)",712,【散戶套牢資 / 留意斷頭】,False,False,True
2633,台灣高鐵,TSE,25.9,26.06,25.84,6,0,"(-54, -57, +6)","(+7, -8, +0)",6840,一般資增,False,False,False
4114,健喬,OTC,28.9,29.08,29.6,6,0,"(+67, +33, +6)","(+0, +9, +0)",1304,【散戶套牢資 / 留意斷頭】,False,False,True
1604,聲寶,TSE,23.35,23.4,23.4,5,0,"(+2, +0, +5)","(+0, +0, +0)",546,【散戶套牢資 / 留意斷頭】,False,False,True
2031,新光鋼,TSE,38.3,38.8,39.3,5,7,"(-54, +87, +5)","(-1, -1, +7)",777,【散戶套牢資 / 留意斷頭】,False,False,True
1215,卜蜂,TSE,103.0,105.3,109.42,4,0,"(-10, +25, +4)","(+0, +0, +0)",1214,【散戶套牢資 / 留意斷頭】,False,False,True
1904,正隆,TSE,21.15,21.15,21.97,4,-1,"(-122, +72, +4)","(+0, -1, -1)",1844,【散戶套牢資 / 留意斷頭】,False,False,True
3703,欣陸,TSE,20.5,20.55,20.62,4,0,"(-2, +0, +4)","(+0, +0, +0)",1683,【散戶套牢資 / 留意斷頭】,False,False,True
2015,豐興,TSE,65.4,65.46,63.72,3,0,"(+2, +1, +3)","(+0, +0, +0)",555,一般資增,False,False,False
3290,東浦,OTC,51.6,52.06,61.34,3,0,"(-48, +39, +3)","(-3, +1, +0)",1100,【散戶套牢資 / 留意斷頭】,False,False,True
1455,集盛,TSE,8.6,8.66,9.15,2,0,"(+0, +22, +2)","(-2, -1, +0)",834,【散戶套牢資 / 留意斷頭】,False,False,True
1591,駿吉-KY,OTC,37.25,38.93,34.8,2,1,"(-5, +20, +2)","(-5, -2, +1)",611,一般資增,False,False,False
1231,聯華食,TSE,80.4,81.28,80.09,1,0,"(-12, -4, +1)","(+0, +0, +0)",822,一般資增,False,False,False
6994,富威電力,TSE,36.25,37.8,40.24,1,-8,"(-11, +40, +1)","(+1, +9, -8)",581,【散戶套牢資 / 留意斷頭】,False,False,True
8464,億豐,TSE,376.0,379.0,367.23,1,-1,"(-5, -7, +1)","(+0, +0, -1)",615,一般資增,False,False,False
