股票代號,股票名稱,市場,收盤價,5日均線,20日均線,今日融資增減,今日融券增減,近3日融資增減,近3日融券增減,5日均量(張),籌碼診斷,is_squeeze,is_major_fire,is_retail_trap
3264,欣銓,OTC,177.0,179.3,212.88,579,4,"(-437, -192, +579)","(-347, +17, +4)",6598,【散戶套牢資 / 留意斷頭】,False,False,True
6182,合晶,OTC,89.0,97.66,140.01,554,421,"(-1178, +3645, +554)","(-203, -334, +421)",18140,【散戶套牢資 / 留意斷頭】,False,False,True
4939,亞電,OTC,50.8,52.64,59.93,386,52,"(-678, -189, +386)","(+124, -327, +52)",9125,【散戶套牢資 / 留意斷頭】,False,False,True
8111,立��,OTC,56.3,60.08,53.08,298,-368,"(-205, +208, +298)","(+50, -102, -368)",24904,一般資增,False,False,False
5425,台半,OTC,73.1,73.7,98.5,241,-21,"(-1114, -13, +241)","(+80, -54, -21)",7169,【散戶套牢資 / 留意斷頭】,False,False,True
4707,磐亞,OTC,23.2,26.54,34.59,181,-135,"(+164, +53, +181)","(-107, -84, -135)",4957,【散戶套牢資 / 留意斷頭】,False,False,True
3088,艾訊,OTC,118.0,129.2,136.18,162,-286,"(-420, -39, +162)","(+13, +279, -286)",3329,【散戶套牢資 / 留意斷頭】,False,False,True
4541,晟田,OTC,60.0,61.5,66.38,137,-5,"(-383, -265, +137)","(-1, -40, -5)",6781,【散戶套牢資 / 留意斷頭】,False,False,True
3491,昇達科,OTC,969.0,1032.4,1194.58,123,-67,"(-379, -153, +123)","(+0, +83, -67)",2364,【散戶套牢資 / 留意斷頭】,False,False,True
4743,合一,OTC,41.75,43.01,49.14,119,-68,"(-438, +74, +119)","(-8, -5, -68)",2228,【散戶套牢資 / 留意斷頭】,False,False,True
3363,上詮,OTC,480.5,508.0,557.8,78,21,"(-203, -228, +78)","(-116, -56, +21)",3094,【散戶套牢資 / 留意斷頭】,False,False,True
3680,家登,OTC,399.0,402.9,471.82,60,3,"(-347, -27, +60)","(+0, -15, +3)",1541,【散戶套牢資 / 留意斷頭】,False,False,True
3498,陽程,OTC,90.0,95.36,113.44,58,-38,"(-190, -13, +58)","(+7, +2, -38)",1684,【散戶套牢資 / 留意斷頭】,False,False,True
4903,聯光通,OTC,34.6,35.87,37.39,55,-15,"(-120, -92, +55)","(+21, -15, -15)",2742,【散戶套牢資 / 留意斷頭】,False,False,True
4513,福裕,OTC,16.95,17.91,19.2,40,-3,"(-155, +15, +40)","(-5, +0, -3)",1502,【散戶套牢資 / 留意斷頭】,False,False,True
5340,建榮,OTC,61.2,61.58,73.53,40,-13,"(-454, +5, +40)","(-1, -6, -13)",1304,【散戶套牢資 / 留意斷頭】,False,False,True
3290,東浦,OTC,51.5,53.66,62.2,39,1,"(-69, -48, +39)","(+0, -3, +1)",1064,【散戶套牢資 / 留意斷頭】,False,False,True
5009,榮剛,OTC,31.8,32.21,33.48,31,-4,"(-61, +48, +31)","(+218, +3, -4)",4226,【散戶套牢資 / 留意斷頭】,False,False,True
3081,聯亞,OTC,1630.0,1634.0,1693.37,25,12,"(-201, -39, +25)","(+11, -14, +12)",4113,【散戶套牢資 / 留意斷頭】,False,False,True
4714,永捷,OTC,10.0,10.17,11.1,24,-5,"(-412, +13, +24)","(+1, -6, -5)",1112,【散戶套牢資 / 留意斷頭】,False,False,True
4128,中天,OTC,13.85,14.19,15.72,11,-2,"(-185, -142, +11)","(-7, +37, -2)",1512,【散戶套牢資 / 留意斷頭】,False,False,True
4971,IET-KY,OTC,347.5,367.5,403.49,9,15,"(-44, -362, +9)","(+0, +0, +15)",1074,【散戶套牢資 / 留意斷頭】,False,False,True
3322,建舜電,OTC,10.9,11.26,12.54,8,-1,"(-1076, -64, +8)","(+0, +1, -1)",1219,【散戶套牢資 / 留意斷頭】,False,False,True
3624,光頡,OTC,62.5,65.54,102.74,7,61,"(-268, -213, +7)","(-6, +0, +61)",1666,【散戶套牢資 / 留意斷頭】,False,False,True
