股票代號,股票名稱,市場,收盤價,5日均線,20日均線,今日融資增減,今日融券增減,近3日融資增減,近3日融券增減,5日均量(張),籌碼診斷,is_squeeze,is_major_fire,is_retail_trap
2537,聯上發,TSE,11.2,10.97,11.11,215,4,"(+141, -2, +215)","(+0, +0, +4)",1359,【主力點火資】,False,True,False
3227,原相,OTC,224.86,224.19,213.86,212,-18,"(+239, -47, +212)","(-11, -7, -18)",7159,【主力點火資】,False,True,False
8081,致新,TSE,324.0,309.86,288.23,211,2,"(+25, -21, +211)","(+18, +4, +2)",2673,【主力點火資】,False,True,False
3022,威強電,TSE,86.8,85.52,84.1,210,-1,"(+39, +71, +210)","(+1, +1, -1)",2592,【主力點火資】,False,True,False
3211,順達,OTC,422.5,405.59,405.41,207,4,"(+612, +2, +207)","(+11, +0, +4)",4488,【主力點火資】,False,True,False
3406,玉晶光,TSE,653.0,646.6,697.45,206,1,"(-27, -34, +206)","(-2, +0, +1)",1898,【主力點火資】,False,True,True
3078,僑威,OTC,57.6,55.26,54.67,206,-5,"(+112, -59, +206)","(+4, +4, -5)",2009,【主力點火資】,False,True,False
3105,穩懋,OTC,421.0,417.3,469.2,204,-21,"(-530, +912, +204)","(-74, +60, -21)",16108,【主力點火資】,False,True,True
4533,協易機,OTC,30.85,29.91,29.69,204,-4,"(+729, -510, +204)","(+3, +9, -4)",3245,【主力點火資】,False,True,False
5299,杰力,OTC,137.02,126.56,113.8,199,3,"(+271, -102, +199)","(+2, -2, +3)",2296,【主力點火資】,False,True,False
6488,環球晶,OTC,1329.86,1176.45,1000.48,192,15,"(-354, +104, +192)","(+16, -17, +15)",7022,【主力點火資】,False,True,False
1795,美時,TSE,204.5,195.3,193.82,188,-3,"(-15, -23, +188)","(-1, -1, -3)",1995,【主力點火資】,False,True,False
6265,方土昶,OTC,52.3,51.76,55.04,187,-1,"(-29, +47, +187)","(+7, -3, -1)",2568,【主力點火資】,False,True,True
2436,偉詮電,TSE,77.7,74.3,70.2,186,596,"(+144, -171, +186)","(+188, +62, +596)",4953,【主力點火資】,False,True,False
3694,海華,TSE,65.5,65.12,61.49,180,-2,"(+234, +461, +180)","(+27, -26, -2)",5027,【主力點火資】,False,True,False
2457,飛宏,TSE,30.15,29.37,29.32,178,3,"(+151, +9, +178)","(+40, -2, +3)",3904,【主力點火資】,False,True,False
2393,億光,TSE,70.0,68.82,69.13,176,-32,"(+199, +22, +176)","(+7, +1, -32)",3547,【主力點火資】,False,True,False
3305,昇貿,TSE,133.89,133.7,136.56,173,-51,"(-10, -65, +173)","(+0, -1, -51)",2013,【主力點火資】,False,True,True
4716,大立,OTC,23.4,23.11,20.23,156,37,"(-1006, +96, +156)","(-4, -21, +37)",5567,【主力點火資】,False,True,False
3479,安勤,OTC,143.0,140.1,131.82,148,25,"(+210, +34, +148)","(+0, +88, +25)",1644,【主力點火資】,False,True,False
5512,力麒,OTC,8.18,8.13,7.98,147,0,"(-177, -98, +147)","(+0, +0, +0)",2441,【主力點火資】,False,True,False
1617,榮星,TSE,26.7,23.43,18.24,144,-96,"(+91, +684, +144)","(-3, +136, -96)",4269,【主力點火資】,False,True,False
5243,乙盛-KY,TSE,103.5,102.0,105.97,143,0,"(+23, +52, +143)","(+0, -2, +0)",1335,【主力點火資】,False,True,True
4739,康普,TSE,115.5,113.3,117.83,141,11,"(+52, -15, +141)","(+0, +1, +11)",2397,【主力點火資】,False,True,True
2467,志聖,TSE,655.0,638.8,588.18,140,10,"(-1, +92, +140)","(+5, -14, +10)",2703,【主力點火資】,False,True,False
3062,建漢,TSE,24.9,24.78,25.25,135,-3,"(+25, +67, +135)","(-6, +1, -3)",2189,【主力點火資】,False,True,True
8112,至上,TSE,89.5,87.72,90.09,130,337,"(-187, -651, +130)","(+0, +0, +337)",20268,【主力點火資】,False,True,True
8027,鈦昇,OTC,239.0,236.3,235.7,130,-2,"(+9, +595, +130)","(+0, +15, -2)",3456,【主力點火資】,False,True,False
3591,艾笛森,TSE,27.0,26.69,25.02,127,-5,"(+25, +126, +127)","(-8, +6, -5)",4046,【主力點火資】,False,True,False
3048,益登,TSE,63.6,63.38,67.66,124,0,"(-18, -92, +124)","(+0, +0, +0)",4837,【主力點火資】,False,True,True
6202,盛群,TSE,69.1,67.1,63.85,124,4,"(+405, +24, +124)","(+2, -5, +4)",7336,【主力點火資】,False,True,False
9935,慶豐富,TSE,18.9,18.72,18.21,124,0,"(+13, +43, +124)","(+0, +0, +0)",1444,【主力點火資】,False,True,False
6209,今國光,TSE,81.1,80.26,85.66,120,7,"(+127, +12, +120)","(-23, -57, +7)",4751,【主力點火資】,False,True,True
3294,英濟,OTC,39.4,37.9,38.1,117,-15,"(-44, -231, +117)","(-6, +36, -15)",1781,【主力點火資】,False,True,False
3588,通嘉,TSE,73.56,69.49,63.87,114,0,"(+124, -74, +114)","(+14, -15, +0)",1773,【主力點火資】,False,True,False
6167,久正,OTC,12.65,12.34,11.97,114,0,"(+39, -81, +114)","(+0, +0, +0)",1163,【主力點火資】,False,True,False
6179,亞通,OTC,28.15,26.55,25.55,110,16,"(+70, -129, +110)","(-24, +0, +16)",2016,【主力點火資】,False,True,False
6190,萬泰科,OTC,84.94,83.27,79.64,106,-2,"(-99, +46, +106)","(-15, -28, -2)",4825,【主力點火資】,False,True,False
3162,精確,OTC,83.43,82.16,82.4,105,0,"(+114, +105, +105)","(-14, -30, +0)",1202,【主力點火資】,False,True,False
1440,南紡,TSE,14.27,13.6,13.13,99,0,"(-516, -200, +99)","(+0, +1, +0)",7333,【主力點火資】,False,True,False
3265,台星科,OTC,192.5,183.11,177.08,99,11,"(-6, -41, +99)","(+0, +11, +11)",1332,【主力點火資】,False,True,False
4157,太景*-KY,OTC,9.2,8.93,8.7,98,5,"(+92, +67, +98)","(+11, +0, +5)",1579,【主力點火資】,False,True,False
2880,華南金,TSE,38.25,37.44,36.9,97,5,"(-22, -9, +97)","(+0, +11, +5)",15849,【主力點火資】,False,True,False
2820,華票,TSE,17.1,16.87,16.8,95,0,"(-78, -31, +95)","(+0, +0, +0)",4813,【主力點火資】,False,True,False
6411,晶焱,OTC,103.5,100.38,99.13,92,5,"(-15, +19, +92)","(+7, -6, +5)",1308,【主力點火資】,False,True,False
4576,大銀微系統,TSE,237.64,223.4,213.9,88,0,"(+496, -381, +88)","(-3, -16, +0)",2528,【主力點火資】,False,True,False
3024,憶聲,TSE,12.28,12.08,12.13,87,0,"(-5, -53, +87)","(+5, -5, +0)",1337,【主力點火資】,False,True,False
6446,藥華藥,TSE,1301.24,1249.01,1022.22,85,-3,"(+104, +47, +85)","(-6, -7, -3)",3457,【主力點火資】,False,True,False
2520,冠德,TSE,35.25,34.59,34.39,83,0,"(-39, -52, +83)","(-1, -2, +0)",1540,【主力點火資】,False,True,False
3702,大聯大,TSE,110.0,109.0,108.33,81,393,"(+411, -140, +81)","(-93, +404, +393)",20215,【主力點火資】,False,True,False
4939,亞電,OTC,63.0,62.48,63.14,81,1,"(+10, -66, +81)","(+54, +12, +1)",7817,【主力點火資】,False,True,True
1584,精剛,OTC,20.0,19.42,19.29,79,0,"(-21, +64, +79)","(+0, +0, +0)",1336,【主力點火資】,False,True,False
8091,翔名,OTC,284.5,282.3,261.94,78,-162,"(+3, +30, +78)","(+4, +11, -162)",1685,【主力點火資】,False,True,False
4973,廣穎,OTC,168.5,167.4,181.15,75,-6,"(+49, +47, +75)","(-3, -64, -6)",2662,【主力點火資】,False,True,True
5498,凱崴,OTC,61.2,60.68,63.23,74,2,"(-14, -11, +74)","(-3, +0, +2)",1791,【主力點火資】,False,True,True
2030,彰源,TSE,19.2,18.67,18.72,72,0,"(-2, -125, +72)","(+0, +1, +0)",1135,【主力點火資】,False,True,False
5222,全訊,TSE,129.5,126.1,118.8,72,2,"(+6, -5, +72)","(+0, +0, +2)",1082,【主力點火資】,False,True,False
3691,碩禾,OTC,153.5,152.0,156.07,69,-3,"(-8, -95, +69)","(-8, -9, -3)",1641,【主力點火資】,False,True,True
3066,李洲,OTC,29.15,25.6,22.66,68,1,"(+15, +126, +68)","(+0, +1, +1)",2071,【主力點火資】,False,True,False
2461,光群雷,TSE,17.9,17.58,18.19,66,0,"(+159, -55, +66)","(+3, +3, +0)",1238,【主力點火資】,False,True,True
3017,奇鋐,TSE,2670.0,2663.0,2475.5,66,-21,"(-128, -196, +66)","(+31, +7, -21)",4306,【主力點火資】,False,True,False
6547,高端疫苗,OTC,48.0,46.1,46.1,66,500,"(-4, +61, +66)","(+51, +126, +500)",3332,【主力點火資】,False,True,False
6781,AES-KY,TSE,1229.51,1188.19,1144.42,65,0,"(+3, +7, +65)","(-1, -4, +0)",1385,【主力點火資】,False,True,False
1316,上曜,TSE,10.75,10.62,10.64,64,-2,"(-167, +361, +64)","(-15, +6, -2)",2102,【主力點火資】,False,True,False
2890,永豐金,TSE,41.0,40.02,37.55,64,0,"(+72, -261, +64)","(-10, +0, +0)",58790,【主力點火資】,False,True,False
8271,宇瞻,TSE,196.0,190.31,198.2,62,14,"(+99, -54, +62)","(+10, -10, +14)",2158,【主力點火資】,False,True,True
2836,高雄銀,TSE,12.55,12.32,12.27,59,3,"(-21, +7, +59)","(+5, -2, +3)",3383,【主力點火資】,False,True,False
2340,台亞,TSE,38.95,37.68,37.52,58,40,"(+168, +134, +58)","(-62, -50, +40)",10279,【主力點火資】,False,True,False
6432,今展科,OTC,78.3,77.44,75.63,57,-102,"(+208, -31, +57)","(-153, -42, -102)",5583,【主力點火資】,False,True,False
2385,群光,TSE,107.5,106.2,114.93,55,-1,"(+55, +18, +55)","(+1, +0, -1)",6110,【主力點火資】,False,True,True
3346,麗清,TSE,28.25,28.1,25.35,54,2,"(+420, -265, +54)","(+4, -4, +2)",4853,【主力點火資】,False,True,False
8104,錸寶,TSE,41.25,38.58,39.43,54,2,"(-7, +22, +54)","(+2, -1, +2)",1458,【主力點火資】,False,True,False
2501,國建,TSE,23.49,23.12,23.8,51,-6,"(+44, +1, +51)","(+0, +0, -6)",3547,【主力點火資】,False,True,True
9910,豐泰,TSE,69.2,68.66,74.87,51,0,"(+329, -167, +51)","(-1, +5, +0)",2874,【主力點火資】,False,True,True
6270,倍微,OTC,38.05,37.61,36.76,49,1,"(-7, -17, +49)","(+0, +0, +1)",1940,【主力點火資】,False,True,False
2402,毅嘉,TSE,69.1,67.3,66.63,48,0,"(-117, -120, +48)","(-1, +0, +0)",3696,【主力點火資】,False,True,False
2034,允強,TSE,19.61,19.26,19.36,46,0,"(+41, -130, +46)","(+0, +0, +0)",1290,【主力點火資】,False,True,False
2421,建準,TSE,148.5,146.7,145.66,46,3,"(-61, +40, +46)","(+8, -5, +3)",1749,【主力點火資】,False,True,False
3088,艾訊,OTC,143.5,142.7,140.55,46,-28,"(-19, -485, +46)","(-8, -28, -28)",1089,【主力點火資】,False,True,False
5864,致和證,OTC,45.5,42.71,42.32,45,76,"(-101, +8, +45)","(+0, +33, +76)",7221,【主力點火資】,False,True,False
6125,廣運,OTC,60.1,59.54,60.34,44,-2,"(-68, +12, +44)","(+0, +0, -2)",1006,【主力點火資】,False,True,True
6829,千附精密,OTC,220.24,219.75,207.56,44,0,"(+23, -34, +44)","(-19, +0, +0)",1278,【主力點火資】,False,True,False
3051,力特,TSE,27.6,27.45,27.32,42,0,"(-11, +53, +42)","(-1, +2, +0)",1021,【主力點火資】,False,True,False
4167,松瑞藥,OTC,21.2,20.61,19.97,41,0,"(+15, -54, +41)","(+0, +1, +0)",1574,【主力點火資】,False,True,False
1477,聚陽,TSE,230.0,224.7,221.3,40,1,"(+14, -88, +40)","(+5, -3, +1)",2552,【主力點火資】,False,True,False
2369,菱生,TSE,43.2,40.0,37.64,40,72,"(+341, +11, +40)","(+31, -68, +72)",16825,【主力點火資】,False,True,False
8103,瀚荃,TSE,99.38,98.84,95.25,40,0,"(+77, +27, +40)","(+0, +0, +0)",1204,【主力點火資】,False,True,False
3094,聯傑,TSE,42.9,39.94,37.43,37,5,"(-15, +87, +37)","(+3, -6, +5)",3724,【主力點火資】,False,True,False
2476,鉅祥,TSE,136.0,132.3,126.25,34,-60,"(-144, +542, +34)","(+33, -10, -60)",4781,【主力點火資】,False,True,False
4967,十銓,TSE,261.0,258.2,270.9,33,235,"(-35, +6, +33)","(+28, +36, +235)",3667,【主力點火資】,False,True,True
2022,聚亨,TSE,8.13,8.03,7.83,31,0,"(-60, -2, +31)","(+0, +0, +0)",1261,【主力點火資】,False,True,False
6239,力成,TSE,344.5,337.8,334.18,31,-8,"(+362, +748, +31)","(-105, +7, -8)",26833,【主力點火資】,False,True,False
2231,為升,TSE,123.5,112.3,97.8,30,92,"(+58, -285, +30)","(+98, +190, +92)",3701,【主力點火資】,False,True,False
3033,威健,TSE,50.4,50.08,49.7,29,-21,"(+107, -12, +29)","(+5, -1, -21)",4617,【主力點火資】,False,True,False
8215,明基材,TSE,29.88,29.5,29.29,28,2,"(-55, +57, +28)","(+5, -1, +2)",2380,【主力點火資】,False,True,False
4510,高鋒,OTC,44.1,43.31,44.27,28,-5,"(+169, -224, +28)","(+43, +22, -5)",1715,【主力點火資】,False,True,True
8383,千附,OTC,63.07,62.31,59.26,28,-4,"(-62, +187, +28)","(+1, +3, -4)",2765,【主力點火資】,False,True,False
2646,星宇航空,TSE,21.35,21.17,21.0,26,3,"(+2, +18, +26)","(+0, +1, +3)",4788,【主力點火資】,False,True,False
4541,晟田,OTC,66.7,58.24,49.82,25,93,"(+1, +499, +25)","(-12, +17, +93)",7852,【主力點火資】,False,True,False
3563,牧德,TSE,777.0,771.8,713.67,24,1,"(+334, +7, +24)","(+1, -1, +1)",1468,【主力點火資】,False,True,False
3520,華盈,OTC,17.8,17.62,17.1,24,-1,"(+345, -489, +24)","(+5, +5, -1)",2035,【主力點火資】,False,True,False
1528,恩德,TSE,24.05,23.79,24.71,23,-7,"(-3, -38, +23)","(+18, +35, -7)",1781,【主力點火資】,False,True,True
2885,元大金,TSE,66.44,64.71,63.85,21,0,"(-21, -271, +21)","(+0, +0, +0)",21027,【主力點火資】,False,True,False
6234,高僑,OTC,50.3,48.18,45.87,21,3,"(-37, +231, +21)","(+1, -3, +3)",2237,【主力點火資】,False,True,False
8088,品安,OTC,60.8,60.72,61.59,21,0,"(-4, +13, +21)","(-3, +1, +0)",1585,【主力點火資】,False,True,True
2891,中信金,TSE,68.85,68.17,67.46,20,-43,"(+52, -107, +20)","(-5, -10, -43)",42508,【主力點火資】,False,True,False
3209,全科,TSE,60.4,59.28,61.76,17,0,"(-100, +100, +17)","(-5, +0, +0)",1286,【主力點火資】,False,True,True
3374,精材,OTC,322.0,308.3,269.86,17,41,"(+1196, +222, +17)","(+68, -26, +41)",14808,【主力點火資】,False,True,False
2359,所羅門,TSE,141.47,138.0,134.7,16,-170,"(+662, -522, +16)","(+37, -246, -170)",6193,【主力點火資】,False,True,False
2548,華固,TSE,98.1,97.62,98.14,16,0,"(-17, -23, +16)","(+0, +0, +0)",1416,【主力點火資】,False,True,True
3284,太普高,OTC,30.32,29.27,24.38,14,0,"(+66, -45, +14)","(-17, -15, +0)",1791,【主力點火資】,False,True,False
2915,潤泰全,TSE,50.51,50.03,49.73,13,-1,"(-18, -60, +13)","(+0, +1, -1)",1903,【主力點火資】,False,True,False
3450,聯鈞,TSE,520.0,519.0,519.91,13,-7,"(-170, +82, +13)","(+14, +2, -7)",1641,【主力點火資】,False,True,False
6472,保瑞,TSE,430.0,429.4,416.12,12,1,"(-44, +48, +12)","(+0, +0, +1)",1302,【主力點火資】,False,True,False
3163,波若威,OTC,799.0,786.8,840.4,12,-7,"(+100, +149, +12)","(+4, -63, -7)",1211,【主力點火資】,False,True,True
1907,永豐餘,TSE,27.67,26.69,25.99,11,0,"(+22, -92, +11)","(+0, +0, +0)",1817,【主力點火資】,False,True,False
8222,寶一,TSE,43.43,41.49,36.54,11,-61,"(-130, -23, +11)","(-13, +67, -61)",6170,【主力點火資】,False,True,False
6108,競國,TSE,19.0,18.68,18.77,10,0,"(-11, +90, +10)","(+0, +0, +0)",1068,【主力點火資】,False,True,False
6214,精誠,TSE,136.5,133.4,133.82,10,1,"(+0, -8, +10)","(+0, +0, +1)",1709,【主力點火資】,False,True,False
5289,宜鼎,OTC,1645.0,1637.0,1777.25,10,-1,"(+44, +252, +10)","(+5, -4, -1)",3497,【主力點火資】,False,True,True
9939,宏全,TSE,124.0,121.51,123.59,9,0,"(+42, -6, +9)","(+0, +0, +0)",3492,【主力點火資】,False,True,False
2838,聯邦銀,TSE,21.79,21.15,20.61,8,0,"(+10, +53, +8)","(+0, +0, +0)",2176,【主力點火資】,False,True,False
8255,朋程,OTC,202.0,187.79,179.58,8,34,"(+74, +21, +8)","(+0, +1, +34)",2566,【主力點火資】,False,True,False
6592,和潤企業,TSE,61.9,59.98,60.26,7,-8,"(-8, -31, +7)","(+0, -10, -8)",1117,【主力點火資】,False,True,False
1215,卜蜂,TSE,113.0,112.7,115.0,6,0,"(+2, -17, +6)","(+1, +2, +0)",1591,【主力點火資】,False,True,True
