股票代號,股票名稱,市場,收盤價,5日均線,20日均線,今日融資增減,今日融券增減,近3日融資增減,近3日融券增減,5日均量(張),籌碼診斷,is_squeeze,is_major_fire,is_retail_trap
3498,陽程,OTC,126.5,123.4,120.6,297,4,"(+759, -274, +297)","(+13, -17, +4)",3073,【主力點火資】,False,True,False
3105,穩懋,OTC,406.0,412.2,459.65,120,98,"(+374, -119, +120)","(+47, -62, +98)",19657,【散戶套牢資 / 留意斷頭】,False,False,True
5289,宜鼎,OTC,1530.0,1583.0,1729.25,41,0,"(-120, +85, +41)","(-2, +1, +0)",2850,【散戶套牢資 / 留意斷頭】,False,False,True
